id	logFC	AveExpr	t	P.Value	adj.P.Val	B
IZUMO4	-0.494239175374998	5.07195450877193	-2.7772228622862	0.00736313133889752	0.0373152552667553	-2.99331207214383
TMEM147	0.223482438125	10.3361894649123	2.77391199621797	0.0074294940709541	0.0376363712564925	-3.00140095135907
TJP2	-0.567435764000003	7.36246723508772	-2.77331698816247	0.00744147853766923	0.037674085038012	-3.00285385465946
PLXNB2	0.432879813749999	8.99896122631579	2.77319890530457	0.00744385903977083	0.037674085038012	-3.0031421636433
FOXJ3	-0.218461815000007	8.55326591052632	-2.77309541000459	0.00744594603875276	0.037674085038012	-3.00339484821489
MFF	0.257984547624995	8.62181639824561	2.77042093924698	0.00750006419920041	0.037930971098092	-3.00992209610978
AVPR1A	-0.327407339874999	4.90619463859649	-2.77028803158771	0.00750276301127385	0.037930971098092	-3.01024634205291
DOCK6	-0.241483004750003	6.67673322982456	-2.76988371274843	0.00751097856956788	0.0379572126826169	-3.01123265880308
HNRNPH3	-0.224514721999999	9.23726731929825	-2.76910487414342	0.00752682750959518	0.0380219933938809	-3.01313228943788
KIF13A	-0.376861550250002	6.39084804736842	-2.76880997289347	0.00753283661298556	0.0380238364749869	-3.01385146362999
LDB1	-0.301173847750003	7.25799994912281	-2.7687895509685	0.00753325290698258	0.0380238364749869	-3.01390126431262
NLRP1	-0.37835506	6.62257350175439	-2.76762384111965	0.00755705061087049	0.0381286172357068	-3.01674348711082
TRAF3IP2	-0.407849644500001	8.12223681052632	-2.76747392625307	0.00756011610153407	0.0381287527500199	-3.01710894186658
CALCA	-0.432666574500001	4.99177467894737	-2.76728371475543	0.00756400723217575	0.0381330505220335	-3.01757260793942
CYP1A2	-0.314275449749998	6.43215071578947	-2.76680654195194	0.00757377679822118	0.0381600363958696	-3.01873567372272
P4HA1	0.234510244124998	10.0157501578947	2.76672524803705	0.00757544235432827	0.0381600363958696	-3.01893380507001
MAP9	0.829345469000001	3.1035291122807	2.76655891170372	0.00757885131590924	0.03816188856823	-3.01933918985791
RBFADN	-0.705232776249999	5.55090646491228	-2.76624089149929	0.00758537287305345	0.0381794058608402	-3.02011419757255
RPL23AP32	-0.454763974250003	6.47238377719298	-2.76581894476174	0.00759403359020872	0.0382076718083156	-3.02114236683994
SPEF1	0.391142766749997	6.70567807368421	2.76419908312227	0.00762736677899844	0.0383507973240653	-3.02508841643618
DHX9	-0.288813467250002	7.62515194210526	-2.76413959790264	0.00762859341097123	0.0383507973240653	-3.02523329128576
KIAA0040	-0.308379213250006	7.76407495964912	-2.76363786385591	0.00763894678046766	0.0383874666404919	-3.02645515801519
NAA16	-0.293242439750001	7.77669126140351	-2.76321698808743	0.00764764158779082	0.0384157752776618	-3.02747998096149
CCT8	-0.231579668874998	9.39487973333333	-2.76182548571333	0.0076764532337426	0.0385450720996407	-3.03086740916454
ELF3	-0.294414634875003	6.63622117894737	-2.76135690141718	0.00768617790807323	0.0385784641562011	-3.03200782224606
AKAP9	-0.264238421125002	7.35334929122807	-2.76040193350899	0.00770603172054383	0.0386626493520128	-3.03433150973705
MUC1	-0.339297619875003	6.81748327368421	-2.76012912209484	0.00771171212972946	0.0386756849735592	-3.03499521872232
EGFL6	0.61128518225	6.95428807017544	2.759228246564	0.00773049728133724	0.0387429768292091	-3.03718655684198
DUSP26	-0.590781356125	4.97361750175439	-2.75918956053707	0.00773130490758205	0.0387429768292091	-3.03728064657468
WFDC8	-0.36154372525	5.62486582807018	-2.75664371374853	0.00778462391063291	0.0389945951419648	-3.04347027910736
HTATSF1	0.234008875874999	8.4344195	2.75564599201457	0.00780561173803569	0.0390841245366607	-3.04589481528355
PRAMEF10	-0.450813533374998	4.0166702245614	-2.75402633278517	0.0078397932428028	0.0392396193102072	-3.04982927535866
NLGN4X	0.716351621125003	6.59749634561403	2.75202899904024	0.00788213462250452	0.039435815487714	-3.05467874176513
ACOX2	0.436495454125001	7.47174830350877	2.75039667655732	0.00791689405904855	0.0395939364898132	-3.05863997230549
ACSL3	0.187413336749998	8.88405743684211	2.74929087851419	0.00794052139321154	0.0396884143063509	-3.06132243998444
FLJ22184	-0.244276139125001	3.55716575438596	-2.74921659275321	0.00794211095977423	0.0396884143063509	-3.0615026143087
KERA	0.584876182624999	5.07823284912281	2.74767193321325	0.00797522988555576	0.0398380511958414	-3.06524822089619
DDX56	-0.194843282250003	8.41103837368421	-2.74693390954899	0.00799109853842421	0.0398865568002393	-3.06703726694928
SMARCD1	-0.200619650500001	7.5716214122807	-2.74692465449559	0.00799129772041772	0.0398865568002393	-3.06705969982315
CHRNB2	-0.566207592375002	5.95865767894737	-2.74662943280741	0.00799765370685163	0.0399024090312423	-3.0677752429355
NONO	-0.154414898874998	10.7189218859649	-2.74569354763098	0.00801783358593498	0.0399835517573305	-3.070043203728
KLF10	-0.430982387875002	10.2404839912281	-2.7455797707509	0.00802029006799496	0.0399835517573305	-3.07031888254389
ZNF217	-0.420836120124998	7.65959041754386	-2.74487972311081	0.00803541955442948	0.0400430677398654	-3.07201488956246
MAU2	-0.190563694625004	7.00064707719298	-2.74375043004451	0.00805988118348608	0.0401490230608906	-3.07475013181319
UTS2	0.548488723124999	4.65575107368421	2.74154907974752	0.0081077613404766	0.0403715036905954	-3.08007950585072
CTGF	0.392426121249995	12.4485373614035	2.74106581983949	0.00811830731640303	0.0404079810417395	-3.08124901815284
NKX3-1	-0.318238492750002	6.77402561754386	-2.74045863576632	0.00813157549053543	0.0404419440135408	-3.08271820876887
ATP5G3	0.202346543249998	10.5839384473684	2.74040872059359	0.00813266712106075	0.0404419440135408	-3.08283897636443
SMC4	0.292079892374999	7.59858096842105	2.74031122525079	0.00813479970434946	0.0404419440135408	-3.08307485725161
DPYSL4	-0.397808630250001	5.2117927631579	-2.7399210958794	0.00814333841371215	0.040455152467655	-3.08401867445557
GDPD2	-0.305731248375	5.41777706842105	-2.73989523961663	0.0081439046169347	0.040455152467655	-3.08408122335978
PSMD11	-0.233864231750001	8.6757573877193	-2.73705234523283	0.0082063795381239	0.0407493670140003	-3.09095570865791
LMO2	0.318840973499997	9.97391570526316	2.73664798150079	0.00821530141363069	0.0407775324913916	-3.09193306739414
CLDN15	-0.700297690000001	6.89328175964912	-2.73598124728696	0.00823003167342315	0.0408344948351577	-3.09354434104094
KIAA0232	0.187140721499993	8.95375637368421	2.73574587443457	0.0082352375886736	0.040844174412125	-3.09411308653743
CD53	0.365547236249995	10.9556607210526	2.73507226656529	0.00825015297922427	0.0408901196935346	-3.09574055790448
DIP2A	-0.591479172500003	6.93642157719298	-2.73503320177508	0.00825101873318694	0.0408901196935346	-3.09583493101288
SORBS1	-0.478909007874997	7.96702643859649	-2.73464084860689	0.00825971869064046	0.0409170746664653	-3.09678272429277
C8orf60	-0.268952586375004	7.85037222631579	-2.7338446822853	0.00827739859910595	0.0409698819993107	-3.0987056733876
APEX1	-0.194701921125001	10.3104636263158	-2.73378972581048	0.0082786202596392	0.0409698819993107	-3.0988383917263
MRPS11	0.354086513249999	7.06682857894737	2.73371985078093	0.00828017379265635	0.0409698819993107	-3.09900713499548
HPS6	0.234663747625	8.14304591929825	2.73234771518663	0.00831073477672984	0.0410931553334574	-3.10232007439395
DDR2	-0.425910709125001	9.48066058947368	-2.73223655110658	0.00831321521354709	0.0410931553334574	-3.10258841747091
HERC5	-0.292513024750003	7.63325871754386	-2.73216050484247	0.00831491244753333	0.0410931553334574	-3.10277198352387
GUCA2B	-0.280527988875001	2.72226929473684	-2.73172822320985	0.00832456634201993	0.0411218530528255	-3.10381538207246
DNASE1L3	0.682768454500001	8.48785411403509	2.73160708220694	0.00832727355811521	0.0411218530528255	-3.10410775746017
RP3-406C18.2	-0.523945377875001	3.62378818245614	-2.73132933600969	0.00833348358135763	0.0411363304401556	-3.10477806391673
ARID4B	-0.194453267625001	8.33632400526316	-2.729960818747	0.00836414384696606	0.0412714419943886	-3.10808004798068
FOSL1	-1.16667479375	6.26435977719298	-2.72978063367972	0.00836818841593665	0.0412751683345806	-3.10851470712885
GUCY1B3	0.377312721749997	7.89218325789474	2.72930938458814	0.008378774911532	0.0413045966152032	-3.1096513936801
CD84	0.380986896749998	7.78404865263158	2.72922205031057	0.00838073820388168	0.0413045966152032	-3.10986203364184
ABLIM3	-0.417089982749999	7.04632148421053	-2.72858466622793	0.008395079514023	0.0413590332712841	-3.11139917185508
ORC2	-0.395789514375003	6.91397645789474	-2.72703363796054	0.00843007216937414	0.0415151277791627	-3.11513853378154
PUS3	-0.267307813750006	7.5842495754386	-2.72666066759626	0.00843850666429174	0.0415403615627826	-3.11603748125278
ESF1	-0.383552807625001	7.4469254	-2.7264669893043	0.00844288963269494	0.0415456388670808	-3.11650425479387
KDSR	-0.264087151875	8.27379272631579	-2.72604935754135	0.00845234780892101	0.0415758762470956	-3.1175106796558
PNP	-0.455658037875001	9.26832909473684	-2.72571966770979	0.00845982121359137	0.0415963309514673	-3.11830509495407
IKBKG	-0.194845513750002	8.70094706491228	-2.72537287461524	0.00846768885571212	0.0416187073096262	-3.11914064223509
MCMBP	-0.245876324000001	7.92253099298246	-2.72428597710607	0.00849239063609609	0.0417237735715481	-3.12175883304412
DOPEY2	0.3517725695	5.86341382280702	2.72409614212414	0.00849671176553068	0.0417286650621836	-3.12221603770821
ADRB3	-0.419890024375	4.11472110701754	-2.72387680364098	0.00850170698120596	0.0417368619718984	-3.12274426902366
AUP1	-0.2556262435	8.58888918596491	-2.72315680077438	0.00851812326914923	0.0418010992496224	-3.12447801674698
LOC100131532	0.678860292374998	4.78119524210526	2.72153179617987	0.00855528078400934	0.0419670302102225	-3.1283896878664
ILF3	-0.176468182750005	8.50334660701754	-2.72115956348868	0.00856381319153387	0.0419924689047937	-3.12928546421658
POLR3K	0.303563724374998	7.6888496	2.72035761930055	0.00858222207260625	0.042066297877759	-3.13121501883917
ZNHIT1	0.308551983625	8.50912569824561	2.71982623449694	0.00859444015935847	0.0421097364777938	-3.13249334038714
IMPA1	-0.245124340875005	9.03067377894737	-2.71789896879452	0.00863888757015354	0.0422980153646011	-3.13712803756334
IHH	-0.560506760249999	4.08232044210526	-2.71786776343917	0.0086396089719057	0.0422980153646011	-3.13720305952056
PUS1	-0.642892676749999	6.02324870350877	-2.71772046400317	0.008643014968783	0.0422981871405183	-3.13755717862197
DIAPH1	-0.265719093499998	8.3485470245614	-2.71610781433279	0.00868038478254362	0.0424645100395155	-3.14143314440094
GAB2	-0.446567107625002	8.87378895087719	-2.71582932825934	0.00868685309887002	0.0424795918490339	-3.14210229964522
ARHGAP29	-0.369361881124995	9.54205807192982	-2.7150901188042	0.00870404394212927	0.0425470757249077	-3.14387823926877
PGS1	-0.543150120500003	7.0015402245614	-2.71481839967905	0.00871037079889076	0.0425521730842234	-3.14453094672159
SH3D21	-0.402784145250002	6.27621483157895	-2.71462149837995	0.0087149581905304	0.0425521730842234	-3.14500389979349
LAMP2	0.217645885874997	9.5538833	2.71460853933707	0.00871526018699826	0.0425521730842234	-3.14503502623369
CLPX	-0.349897325250002	7.36242445789474	-2.71404934497012	0.00872830074812233	0.0425992679064329	-3.14637805102491
GPI	0.237868240999999	10.6583687491228	2.71216339055555	0.00877241370067114	0.0427974588836845	-3.15090600043799
PRKD2	-0.262988808750002	8.6088462	-2.71194925591454	0.00877743526097416	0.0427974588836845	-3.1514199584665
ZNF428	0.609357204	6.21764376842105	2.71186286097321	0.00877946200967844	0.0427974588836845	-3.15162731154071
CHORDC1	-0.419211371625006	7.99280712105263	-2.7117311979584	0.00878255153215552	0.0427974588836845	-3.15194330092438
KRI1	-0.461868345875001	5.91622981403509	-2.70967645087379	0.00883089624331113	0.0430163377566258	-3.15687313131356
COTL1	0.450668656374992	9.37462569298246	2.70902698864397	0.00884622763574779	0.0430742973897413	-3.15843074701603
GNA15	0.399084069000001	7.62802115263158	2.70781427134613	0.00887492069948854	0.0431972478421964	-3.16133845494945
CHUK	-0.416404790249998	6.71626947368421	-2.70738536352044	0.00888508911600495	0.0432299721704654	-3.16236659805901
LOC51145	-0.597484799875	5.18730316491228	-2.70716354810904	0.00889035203526527	0.0432388129219026	-3.16289826667532
PRMT5	-0.294571739750005	8.9407189877193	-2.70583974006858	0.00892182089676318	0.0433750517677584	-3.16607059836876
ABHD5	-0.362882157875004	6.86739881929825	-2.70555324259459	0.00892864478139293	0.0433914154596896	-3.16675699413224
ZC3H7B	-0.303865293500003	6.51124501403509	-2.70458003041801	0.00895186077222455	0.0434873979751737	-3.16908821403313
OR2J3	-0.616251278750002	3.68650082982456	-2.70422291920607	0.00896039352533926	0.0435120038529246	-3.16994347115458
PLA2G4C	0.434853318625004	7.90474035087719	2.70389893975058	0.00896814107925543	0.0435327792117977	-3.17071930449199
MAK	-0.685850748625001	3.74606579122807	-2.70263477182895	0.00899843076105594	0.0436629192535692	-3.17374591953835
SIGLEC1	0.443975375374997	8.81638621754386	2.70230558195685	0.00900633357043219	0.0436790779562936	-3.17453387192914
PCDH17	-0.444851835125004	7.72451155087719	-2.70220611099765	0.00900872280450174	0.0436790779562936	-3.1747719520865
GINS3	0.479942420749998	6.02508910701754	2.70175723479577	0.00901951177025778	0.0437144973708747	-3.17584623686355
MPV17	0.456998718374999	8.6639134	2.7014744549586	0.00902631460104908	0.0437280319836277	-3.1765229363309
LIG4	0.280357888749997	6.58905708245614	2.70122339594683	0.00903235826235419	0.0437280319836277	-3.1771236811646
CYP11A1	0.420531927999999	6.51871377192982	2.70120675780209	0.00903275891788037	0.0437280319836277	-3.17716349211039
BRPF1	-0.268594505250001	7.29339492631579	-2.70102004934347	0.00903725607492338	0.0437329306703196	-3.17761022605731
RAD51B	0.312621544374999	5.44322277192982	2.70080751930958	0.00904237767951193	0.0437408462307308	-3.17811871377103
ALX3	-0.592323467750001	5.21278115087719	-2.69940012907065	0.00907636048258231	0.0438883126533498	-3.18148517789576
TNFSF8	0.448287137374999	7.07410154385965	2.69916272810098	0.00908210427445617	0.0438991696594283	-3.18205290504209
NTRK3	-0.175642387625008	6.94033281929825	-2.69822752423549	0.00910476344049148	0.0439917488068106	-3.18428900139515
NAA35	-0.186433976375001	7.38166250350877	-2.69785280226036	0.00911385714222761	0.0440187372673872	-3.185184803051
LMO4	0.317038001749999	8.96049263859649	2.69636177364299	0.00915012366753827	0.0441530801834321	-3.18874826813662
SRF	-0.282971632500001	6.90280615263158	-2.69630294542392	0.00915155726151121	0.0441530801834321	-3.18888883264849
RBBP9	-0.37980075275	4.83578980877193	-2.69627540916035	0.00915222836763682	0.0441530801834321	-3.18895462715238
DMWD	-0.269378632125003	8.14920759473684	-2.69517272590418	0.00917913971602752	0.0442658897604586	-3.19158892545677
HEG1	0.312046765750001	9.32328767719298	2.69485690671711	0.00918686072294295	0.0442861038615014	-3.19234326045152
UTP14A	-0.291630749875005	6.59121220175439	-2.69357756498615	0.00921819836578895	0.0444201048747772	-3.19539827177291
DOCK4	0.389601365500003	8.31182514561404	2.69303768570507	0.00923145211708593	0.0444668948810726	-3.19668714264003
AC007389.3	0.464785264374999	6.89965119824561	2.69267801785936	0.00924029145218026	0.0444819028809823	-3.19754567804581
C6orf211	0.364568522	7.7321308754386	2.69262245409567	0.00924165769929239	0.0444819028809823	-3.19767830210875
NUP160	-0.273858829875002	6.0823833	-2.69211720156794	0.00925408974884484	0.0445246618744268	-3.19888418226796
APOO	0.205790403999996	7.77703135087719	2.69062170098272	0.00929097723013175	0.0446850066246428	-3.20245244862708
POM121	-0.349835901750003	6.54527450526316	-2.69024727867887	0.00930023363748341	0.044712387618062	-3.20334558037438
IRF3	-0.248207741875005	8.46042652280702	-2.68952450215342	0.00931812587808897	0.044775179992913	-3.20506938980973
SUSD4	0.627718323749999	5.74282688947368	2.6894314703449	0.00932043115568129	0.044775179992913	-3.20529124298958
FAM117A	0.310055316124998	8.87477085438596	2.68925825536074	0.00932472471943232	0.0447786627552379	-3.20570429334376
SLC12A4	-0.290337760000002	6.50107652280702	-2.68880640932807	0.0093359333671668	0.0448153373723064	-3.20678167334842
LDHA	-0.207507182875005	12.8899932754386	-2.68685115347975	0.00938457837530038	0.045031621205839	-3.21144216117937
IDH3A	-0.278703724250004	8.14962231929825	-2.68569865186437	0.00941336011701565	0.0451524628242785	-3.21418799772896
DDX52	-0.209327471	6.94392511929825	-2.68523353757695	0.00942499840253112	0.0451910125926482	-3.21529587444834
YRDC	-0.316416321750003	7.61308869473684	-2.68473412682291	0.00943750952500535	0.0452337163941051	-3.21648527783827
SEL1L3	0.481518743	8.11017094385965	2.68456072289581	0.00944185715271999	0.045237275124983	-3.21689821884962
RHD	0.406639784499999	5.07984992982456	2.68429633258907	0.00944848954132547	0.0452517735742565	-3.21752779339048
RPE65	0.8109180225	2.78135666315789	2.68402577296556	0.00945528110349952	0.0452521985231281	-3.21817200872261
G6PC3	0.260966182124996	8.81244892631579	2.68400547006681	0.00945579092505913	0.0452521985231281	-3.218220348859
ORC1	0.64762810275	4.75305000526316	2.68368695402158	0.00946379240326731	0.0452665312529858	-3.21897868172459
DET1	0.209289613375	7.96852321929825	2.68350650003511	0.00946832835700814	0.0452665312529858	-3.21940828119104
OSBPL8	-0.280658824375005	9.73270579122807	-2.68345559562853	0.00946960826738028	0.0452665312529858	-3.21952946319
SPC24	-0.336044913249999	4.31056353859649	-2.68328262277886	0.00947395857750744	0.0452700808189502	-3.21994122552921
ZFYVE9	-0.179526460125003	7.62388204736842	-2.68309644904311	0.00947864293611177	0.0452752232821966	-3.22038438961009
ZNF787	-0.499049062	6.09543671754386	-2.68223280792928	0.00950040092730405	0.045360982427153	-3.22243987095912
KCNJ4	-0.435217725500002	4.77446042982456	-2.68209697649131	0.00950382712790765	0.045360982427153	-3.22276310550227
IFIT5	-0.243328608250001	8.30843751754386	-2.68193097987478	0.00950801574710642	0.0453637192375253	-3.22315810609417
ITM2A	0.426754717874998	10.1491773	2.68166846093187	0.00951464337682963	0.0453780863141232	-3.22378274961507
SHBG	-0.246054920999998	3.4950815	-2.68140389638269	0.00952132692581987	0.0453927090673206	-3.22441221250141
ANO1	0.471079376499998	6.79433395087719	2.68096727422819	0.00953236646440011	0.0454280799070613	-3.22545093655387
ETV6	-0.320558678749999	6.40466259298246	-2.68026560954755	0.00955013185686958	0.0454844735564668	-3.22711992178104
C1orf56	-0.45986856275	5.66866971929825	-2.68021361686913	0.00955144945977765	0.0454844735564668	-3.22724357849083
COLEC12	0.275524633999991	11.8978225122807	2.67910908154504	0.00957948000417973	0.0456006506420513	-3.22987010854852
BFAR	-0.175248725374999	8.53641316666667	-2.67833407146058	0.00959919285624346	0.0456771603944418	-3.23171254226944
DOK4	0.286250326749998	6.46972932982456	2.67781668534056	0.00961237352958978	0.0457225409587917	-3.23294229543788
RBM22	-0.295428281000005	8.77125048245614	-2.67744863351046	0.00962175990903234	0.0457498459031974	-3.2338169899691
STAC	-0.347261599249999	7.8892283877193	-2.67452470490342	0.00969662681098353	0.0460883610697808	-3.24076254244419
AOX1	-0.586048462250002	8.33803289298246	-2.6729256377488	0.00973779570328017	0.0462665128681407	-3.24455850127538
CAMK2G	0.162737959875	7.76615767368421	2.67234679179466	0.0097527377710806	0.0463199672791519	-3.24593216462864
HSD17B7	-0.257845665000001	8.26602267894737	-2.6715380841227	0.00977364848492154	0.0464017181947769	-3.24785092719576
ZNF200	0.288586566874999	7.07395179122807	2.67116791249946	0.00978323366111562	0.0464138933915478	-3.24872905618637
MMRN2	-0.427507701625006	8.6444281122807	-2.67115335540182	0.00978361077627063	0.0464138933915478	-3.24876358690956
TRIM46	-0.570595294375001	3.52278555964912	-2.6708141567193	0.00979240179679701	0.0464380414762694	-3.24956815476538
BDKRB1	-0.490281217374999	6.7988978122807	-2.66894195110584	0.00984105384225	0.0466492869098479	-3.25400753397197
NBEA	0.299034014875001	6.66228827719298	2.66881416826239	0.00984438251014322	0.0466492869098479	-3.254310444752
NRIP1	-0.321096281875	8.95166628070175	-2.66821564837904	0.00985998730330637	0.0467055948213999	-3.25572909323549
OVGP1	-0.414657571125005	7.18607895263158	-2.66756470805489	0.00987698447991813	0.0467676047145547	-3.2572717108809
INPP4B	-0.421211013125	5.65842251929825	-2.66742896403023	0.00988053236358658	0.0467676047145547	-3.25759336419164
RTEL1	-0.204195772500003	7.16074183684211	-2.66662945967249	0.00990145230991813	0.0468489530862944	-3.25948757757996
SLC10A3	0.278808615125	7.93490432280702	2.66622976843088	0.00991192585773767	0.0468808313844298	-3.26043437424871
UBB	0.137555697374996	13.2676689631579	2.66569053429131	0.00992607204424752	0.0469300497404739	-3.2617115479393
NFIC	-0.468804161374999	8.18026945087719	-2.66543695599188	0.00993273075456929	0.0469410705350313	-3.26231207752862
BLM	-0.268600325500004	7.53967412280702	-2.6653168945924	0.00993588486938502	0.0469410705350313	-3.26259639401118
HIST2H2BE	-0.295936746250002	7.7779273122807	-2.6651154198563	0.0099411798382438	0.0469484097140697	-3.26307348239619
COX5B	0.239533673124997	10.3341240245614	2.66492871449911	0.00994608895393839	0.046951276338166	-3.26351557211078
NCOA4	0.223184271499999	11.5325565491228	2.66480776511748	0.00994927030468467	0.046951276338166	-3.26380194887121
APIP	0.308045419499999	8.45262104736842	2.66459453497047	0.00995488119569775	0.0469600937006073	-3.26430679790554
CDKN3	0.414141675124994	7.91484541754386	2.66436193119955	0.00996100517714424	0.0469713239243915	-3.26485748055545
BBS9	0.316492905124998	6.2701610754386	2.6639949934002	0.00997067289737962	0.0469992500061305	-3.26572611902139
C10orf2	-0.420812989750001	6.51738810701754	-2.66381123215281	0.00997551768113474	0.0470044295391959	-3.26616109531835
RSPH6A	0.474841230749997	6.52790132105263	2.66364502568107	0.00997990149343202	0.0470074339112556	-3.26655449805995
LRP3	0.500547092999997	6.89943762631579	2.66212899902792	0.0100199690857774	0.0471653521868129	-3.27014197812725
CTNNAL1	-0.286898618250007	9.13541792105263	-2.66209210944884	0.0100209458822157	0.0471653521868129	-3.27022925270145
MINA	-0.279223325250002	7.96286108947368	-2.66119313426063	0.0100447766874662	0.0472445078976194	-3.27235578648166
ZNF592	-0.198295287625	7.62871690175439	-2.66117364730047	0.0100452938373325	0.0472445078976194	-3.27240187686415
EXT1	0.312792216499996	8.10342334385965	2.66095297336807	0.0100511518353437	0.0472522204856025	-3.27292379451521
KLHDC3	0.205513673874997	8.88819334561403	2.6608282110561	0.0100544651495504	0.0472522204856025	-3.2732188559211
PTGDR	0.470770875124999	4.25922994912281	2.6595347320877	0.0100888749272262	0.0473824040058418	-3.27627728342693
RWDD1	-0.235430274124999	9.76823801403509	-2.65950308510965	0.0100897181625446	0.0473824040058418	-3.27635209810015
CEMIP	0.863821970375	8.73872074912281	2.65887717585722	0.0101064087790264	0.0474430293150854	-3.2778316291134
NOP14-AS1	-0.387286148499998	4.88679943333333	-2.65836801373212	0.0101200047915645	0.0474890875559278	-3.27903499184671
NXT2	0.229621272374999	7.4039476	2.65683223213931	0.0101611155857502	0.0476641788299039	-3.28266359711037
PPFIA1	-0.222452147500002	7.71607574385965	-2.65638971396231	0.0101729894716103	0.0476982261112998	-3.28370883552142
TAF2	-0.315835860000002	8.1496413	-2.65627847250068	0.0101759763547936	0.0476982261112998	-3.28397156913805
GBAS	0.336940603875002	9.11930420526316	2.65605812282239	0.0101818952071096	0.04770814826692	-3.28449197268088
CTNNAP1	0.214707068374999	2.64411481754386	2.65462379965929	0.0102204997200852	0.0478711573302088	-3.28787861509685
PDLIM1	-0.343031966874998	10.5037167701754	-2.65444304032883	0.010225374291997	0.0478761181402906	-3.28830531254467
TOP3B	-0.583279058500001	4.49409638596491	-2.65321228346433	0.0102586208266738	0.0480138657713922	-3.2912100141043
PTX3	-1.078411756375	6.96104922807018	-2.65273888907159	0.0102714349286648	0.0480484780390872	-3.29232698941523
PSPC1	-0.222562817125003	7.80524371754386	-2.65265621050103	0.0102736744165501	0.0480484780390872	-3.29252205376949
SPATA20	0.351344308249999	9.0661062754386	2.6524561975504	0.0102790939469626	0.0480559131320741	-3.29299392664897
KCNK15	0.8078985625	4.6293909877193	2.6521020351536	0.0102886966982374	0.0480559215112196	-3.29382940259675
GNG7	0.519074620374997	6.42096487719298	2.65205477789192	0.0102899786497295	0.0480559215112196	-3.2939408768093
DIO2	0.310472259875	7.29772672807018	2.65203242602149	0.0102905850414924	0.0480559215112196	-3.29399360165102
MCF2L	-0.428743874625003	7.08232856842105	-2.65183221974628	0.0102960179630439	0.0480634052828402	-3.29446584394523
DUSP14	0.327938159624996	8.82002048947368	2.65012665797267	0.0103424074298923	0.0482260813603161	-3.29848775859512
CD151	0.296774135749995	9.26194844912281	2.6501023076907	0.0103430711109593	0.0482260813603161	-3.29854516479293
TES	0.19916858725	9.3280757877193	2.65002287413611	0.0103452363888686	0.0482260813603161	-3.29873242786682
TNIP2	-0.205991684750005	9.05998306140351	-2.6497493332835	0.010352696000659	0.0482260813603161	-3.29937726163169
AIFM1	0.220941096875	8.44570530701754	2.6497444843594	0.0103528282778061	0.0482260813603161	-3.29938869181385
PARP1	0.171325236874999	8.94356154912281	2.64970424777011	0.0103539259790159	0.0482260813603161	-3.29948353934743
FST	-0.451447905624999	7.42727440175439	-2.64951964204007	0.0103589636012683	0.048228207358135	-3.29991868602814
A4GNT	-0.305766852750001	6.8874716	-2.64940586900339	0.0103620694164434	0.048228207358135	-3.30018685637784
TRIM24	-0.221166658500002	7.30435265789474	-2.64865197132624	0.0103826710588355	0.0483007841518198	-3.30196361442968
DOK1	0.289236772249997	7.85810962280702	2.64855361933244	0.0103853614633097	0.0483007841518198	-3.30219537764595
GMEB1	-0.476874270624999	5.47572509122807	-2.64834357507775	0.0103911093240822	0.0483096108923986	-3.30269031747697
ERBB2	0.267700531874995	7.26396535789474	2.64793393624983	0.0104023274443024	0.0483438536189282	-3.30365548575536
ANKZF1	-0.848458780000001	5.61488904385965	-2.64744681412757	0.0104156818625005	0.0483879955611465	-3.30480306412186
MAP1B	-0.396589740500003	8.29176605614035	-2.64719849714368	0.0104224954745712	0.0484017295392003	-3.30538799401724
ZIC1	0.904222090750002	10.0705345824561	2.64670930616113	0.0104359303719094	0.0484461910124749	-3.3065401959206
CAMKK2	0.236288941999998	8.30077304912281	2.64576707848901	0.0104618517912085	0.0485485637115695	-3.3087589760492
LEPREL4	0.524643134625	6.64831065263158	2.64496098735757	0.0104840746102265	0.048633703589324	-3.31065668875718
PLVAP	-0.459265332749997	9.48281209473684	-2.64394938637062	0.0105120240001074	0.0487453352377484	-3.31303757677507
PPFIA3	-0.314585503750002	6.18048195438597	-2.64258520183574	0.0105498225405119	0.0489025390610799	-3.31624717268864
ARHGEF38	-0.316678000750001	7.03075089122807	-2.64088694397158	0.0105970507803291	0.0491033209717761	-3.320240952876
SRPK1	-0.199963507625005	7.91012377719298	-2.64053358759227	0.0106069017660754	0.0491308244225599	-3.32107168611204
COG2	0.176179405125003	8.92266738421053	2.64022268071766	0.0106155762387804	0.049152860016316	-3.32180254958885
ZNF580	-0.467046954999999	7.94783018070175	-2.63906654123147	0.0106478899734789	0.0492704502966372	-3.32451975080345
CD81	0.178384870124995	12.5225389	2.63903312044804	0.0106488254067963	0.0492704502966372	-3.32459828370569
KIF3C	0.242735275125002	7.17128556315789	2.63870282928165	0.0106580741461611	0.0492950661209103	-3.32537436742045
EPHA7	0.723859840374999	3.46191759824561	2.63773799307416	0.0106851332535783	0.0494020088673177	-3.32764100364768
PELI2	-0.528135939500006	7.15963038245614	-2.63728962640428	0.0106977291379223	0.0494420277063164	-3.32869410589819
EIF2AK1	0.152223595749998	9.52242950877193	2.6369812179231	0.01070640106195	0.0494585904526323	-3.32941839971737
PIN4	0.194719361374998	8.40419818070175	2.63685975144873	0.0107098182529474	0.0494585904526323	-3.32970364416166
