id	logFC	AveExpr	t	P.Value	adj.P.Val	B
RBBP6	-0.341309168500006	8.02331379122807	-3.22792820020728	0.00204907456573383	0.0144205202752822	-1.82655252053426
OXCT1	0.400188676749996	8.67010981929824	3.22661227875952	0.00205706991732047	0.0144686733870725	-1.83014012905959
EPAS1	-0.310271773125002	10.5115922578947	-3.22622444840842	0.00205943191452976	0.014477171800291	-1.83119728176097
SMUG1	0.372774405999999	7.09798170350877	3.22584227780296	0.0020617619385234	0.0144854360608016	-1.83223892122592
ARHGDIB	0.401456648375	10.7084331070175	3.22539835032934	0.00206447159690906	0.0144939395174171	-1.83344877746429
FLT1	-0.377314092125002	6.63942050877193	-3.22508143487463	0.00206640804489079	0.0144939395174171	-1.8343124115779
LSM14B	-0.804805171625002	5.33009880877193	-3.2250766158562	0.00206643750371846	0.0144939395174171	-1.83432554355135
MCTS1	0.263004299749998	9.17114818070175	3.22452307225222	0.00206982396590149	0.0145095816335933	-1.83583387670893
SFPQ	-0.328096902625001	9.36495425964912	-3.22331696717698	0.00207722075276641	0.0145533031857694	-1.83911973419426
SPHK1	-0.502338924625	8.29687934912281	-3.22271894562384	0.00208089750819748	0.0145709274178917	-1.84074864177594
PSMD3	-0.352044099250001	8.54474947543859	-3.2224756719254	0.00208239495457362	0.0145732804740601	-1.84141121761418
RPS27L	0.278188910625001	11.4854774105263	3.22149396410306	0.00208844806307271	0.0145974499019707	-1.84408462802472
FYN	-0.308318283875003	9.61614064561403	-3.22139308508573	0.0020890710096419	0.0145974499019707	-1.84435931229557
COMMD9	0.491038797	8.46731553157895	3.221349770004	0.0020893385419142	0.0145974499019707	-1.84447725344809
SENP3	-0.353002282625002	7.09250817192982	-3.22078378490555	0.0020928372688608	0.014613757401038	-1.84601825413245
MBTPS1	0.241764767749999	9.20316736491228	3.2197751159387	0.00209908618451355	0.0146433883557196	-1.84876408061922
FOXF1	-0.362652828875	6.43985726140351	-3.21938837591142	0.00210148677180175	0.0146433883557196	-1.84981671725596
KTN1	-0.277626403875001	9.91589309473684	-3.21925405433985	0.00210232114181537	0.0146433883557196	-1.85018229589928
RP11-680F8.4	-0.709553139375001	5.00428745789474	-3.21923122298124	0.00210246299514857	0.0146433883557196	-1.85024443421487
CCNT1	-0.599359530375001	6.68354945263158	-3.21905439382128	0.00210356195595639	0.0146433883557196	-1.85072568592976
ZNF335	-0.319518902750001	5.58862285087719	-3.21894966199211	0.00210421309984594	0.0146433883557196	-1.85101071158877
HMGN2	0.214777883624997	11.9964483894737	3.21878300338961	0.00210524964884589	0.0146433883557196	-1.85146425654594
EGR1	-0.722851281375002	11.0249056263158	-3.21788614940762	0.00211083596948635	0.0146741106621134	-1.8539046773258
SAMM50	0.232469158874999	8.59962198947368	3.21676959840804	0.00211781022401843	0.0147144422430694	-1.8569422560078
ACKR3	-0.450412448250002	11.1515000631579	-3.2164448067494	0.00211984301913869	0.0147204151655519	-1.85782571524341
BLNK	0.585039867000002	7.64001854210527	3.21574040137727	0.00212425803587296	0.014740906813878	-1.85974154192414
SLC35E1	-0.361989985125003	8.63377288421053	-3.21559929617387	0.0021251434831292	0.014740906813878	-1.86012528192332
DAG1	0.272692467499994	8.91410102807017	3.21519312559345	0.00212769417651392	0.0147504455949705	-1.86122981041049
SLC2A1	-0.354683971999998	8.04263284561403	-3.21466721481808	0.00213100109921899	0.0147610044398051	-1.86265981340345
DAAM2	-0.441341651250005	9.05355576842105	-3.21454464092051	0.00213177253721473	0.0147610044398051	-1.86299308058328
RNF19A	-0.888105143875	5.80352762807017	-3.21415005928352	0.00213425768250654	0.0147610044398051	-1.86406585209363
SNX24	0.43069976375	7.6863052385965	3.21411514998129	0.00213447767864126	0.0147610044398051	-1.86416075760602
ASNSD1	-0.306161926750001	9.02599332807018	-3.21401656589535	0.00213509906425297	0.0147610044398051	-1.86442876750731
ALAD	0.435865994874998	7.05306875087719	3.21347449605608	0.0021385188268072	0.014776505638093	-1.86590233249229
B9D1	0.350113545750001	6.07371312105263	3.21320323946868	0.00214023203974178	0.0147802045320197	-1.8666396529463
SFXN3	0.356904794249994	9.27771291578947	3.21282502079073	0.00214262296270043	0.014788576972478	-1.86766764216621
CTSS	0.558979566	9.94474697368421	3.21077001209299	0.00215565773582616	0.0148657638434754	-1.87325164085654
TNPO2	-0.242369439750006	7.85880274210526	-3.21067321379185	0.00215627355574001	0.0148657638434754	-1.87351460622626
FBXW4P1	-0.861889066125	4.12807144210526	-3.21050246973983	0.00215736021349767	0.0148657638434754	-1.87397844160139
FOCAD	0.406145022624997	7.58364650877193	3.20930041652202	0.00216502496661499	0.0149103914824835	-1.87724339974676
SPG20	-0.399554587125003	7.7552119368421	-3.20810413395133	0.00217267834028957	0.0149478462672759	-1.88049184238151
DEK	-0.262278955500006	10.0655562421053	-3.20807797199972	0.00217284599868594	0.0149478462672759	-1.88056287440687
ROPN1B	0.794892706624998	5.30854103859649	3.20763232988428	0.00217570375726666	0.01495719706076	-1.88177277068379
NDUFS6	0.287403827999997	9.68225928947368	3.20741148377217	0.00217712128112105	0.01495719706076	-1.88237231374574
ARNTL2	0.497118708874999	7.2008834754386	3.20730870983261	0.00217778124242975	0.01495719706076	-1.8826513100386
ARHGAP44	-0.4760256435	6.80897358947368	-3.20555196181697	0.00218909130106262	0.015018141433453	-1.8874193244388
KIAA0355	-0.263544337000006	8.75060189649123	-3.20543018371894	0.00218987735963571	0.015018141433453	-1.88774977690865
SLC29A1	0.410046739749999	9.59650548245614	3.20537318576694	0.00219024536366106	0.015018141433453	-1.88790444141624
TFRC	-0.676840682875001	9.44409860175438	-3.20504261445529	0.00219238082516342	0.0150245737816224	-1.88880141231648
CCDC68	-0.638023886500002	5.4298609754386	-3.20467513914808	0.00219475698054472	0.0150326477029886	-1.88979844302619
CYB561D2	0.310606076499994	8.40225507719298	3.20356126946603	0.00220197424419469	0.0150717485914379	-1.89282009949728
EYA2	0.730018888999999	6.92341320175438	3.20333002330495	0.00220347538641474	0.0150717485914379	-1.89344732246588
YY1AP1	-0.332316156875004	8.90444620350877	-3.20323860941907	0.00220406906800195	0.0150717485914379	-1.89369526121661
LHFPL2	0.429807252500002	10.6483440596491	3.20262594469537	0.00220805186222953	0.0150907596771548	-1.89535684396726
TUFT1	-0.306298871500001	8.05956282280702	-3.19945518316079	0.0022287725978878	0.0152198272944176	-1.9039526081334
ZBTB7C	-0.840898089750001	2.79731245789474	-3.19900413148121	0.00223173499937256	0.0152198272944176	-1.90517490441112
ATOX1	0.315755078749998	9.3188894491228	3.19891768019046	0.00223230321362089	0.0152198272944176	-1.90540916342658
CORO1A	0.789602025125	7.6750306754386	3.1988735187943	0.00223259352357722	0.0152198272944176	-1.90552882686167
ABHD10	0.288400894124999	9.49834475789474	3.19881147668959	0.00223300143839837	0.0152198272944176	-1.90569693942986
ITGA4	0.544944066124997	5.60219442280702	3.19652865506539	0.00224805934704379	0.0153141415237272	-1.91188101768847
PXN	-0.293908614125005	8.24912190877193	-3.19632721497559	0.00224939265463112	0.0153149099459095	-1.91242656397248
ARC	-1.163258952125	4.63488876666667	-3.19552865633882	0.00225468553364789	0.0153426215163849	-1.91458900992734
TRHR	-0.716157003625001	3.43872433333334	-3.19406095438381	0.00226444405859199	0.0154006742803319	-1.91856247323557
CALHM2	0.280731520374999	9.6246859245614	3.19209655181632	0.00227756718905213	0.0154815347173489	-1.92387865082587
AP4M1	0.621653530625001	6.01459273333333	3.19087488930055	0.00228576447207307	0.0155185282168241	-1.92718363508914
WASL	-0.679289878250001	5.69679995087719	-3.19083930844096	0.0022860036324577	0.0155185282168241	-1.92727987939071
NUDT1	0.752858993249999	5.59817876842106	3.190732798534	0.00228671969022217	0.0155185282168241	-1.92756797846445
NR3C1	0.231640734874993	9.94974723333333	3.18874538558608	0.00230011962609605	0.0156010276044612	-1.93294251130432
BPGM	0.285760736999999	7.16889556842106	3.18666676830413	0.00231421340290962	0.0156881414260994	-1.93856119079793
RNPEP	0.253933256749997	9.59506873333333	3.18470321022963	0.0023276015157325	0.0157703800320796	-1.94386650995986
SLC25A11	0.235091957249997	8.62309367368421	3.18415454257336	0.00233135547681439	0.0157872900826049	-1.94534854242654
MYOM2	0.911481487	5.48794179298245	3.18280160554325	0.0023406365305217	0.0158415896359149	-1.94900226440864
PAM16	-0.279127293000005	7.92632032631579	-3.18041378243599	0.00235710155722925	0.0159444260593599	-1.95544814133296
ASAP2	0.361901326749994	9.58421596666667	3.17940662926504	0.00236407885804992	0.0159799609212158	-1.95816591720375
CBX2	-0.535747526875	3.82551693859649	-3.17928802815922	0.00236490177165268	0.0159799609212158	-1.95848591956664
P4HTM	0.245482509374993	9.49311304210526	3.17892755257962	0.00236740458258695	0.0159882630259963	-1.95945848191227
GORASP2	0.188986492999994	10.0659308122807	3.17853574764354	0.00237012773676998	0.0159980434862774	-1.96051548347072
KIAA0020	-0.345660985625003	8.54500112982456	-3.17834067275819	0.00237148465854059	0.0159985965028857	-1.96104171769612
PBX3	0.242542427875	9.13030071403509	3.17801523696955	0.00237374998176572	0.0160021026509404	-1.96191956344176
HSPA6	-0.670415690125003	8.58954079122807	-3.17789966996117	0.00237455491999132	0.0160021026509404	-1.9622312842019
PPP2R5B	-0.293022186499999	6.71020394035088	-3.1772765075532	0.00237889974095196	0.0160227772138836	-1.96391201380028
GPC4	0.49735276175	6.86177861754386	3.17620294738898	0.00238640234400477	0.0160646870239119	-1.96680696995586
HSPH1	-0.458120881999998	8.76233166140351	-3.17563568953714	0.00239037560615268	0.0160828059549618	-1.96833635822533
CDC14A	-0.316138816750001	5.10435370701754	-3.1754186931291	0.00239189716286369	0.0160844188636729	-1.96892135344338
ZBTB25	-0.404637128250001	6.34959346842105	-3.17522848755333	0.00239323161285706	0.01608477251105	-1.96943410095037
XYLT1	0.491718630624998	9.4471741245614	3.17431071106969	0.00239968040655962	0.0161076395368986	-1.97190789923516
SRP72	-0.204754873000001	9.10983774385965	-3.17421299079525	0.00240036800228068	0.0161076395368986	-1.97217126752864
ATP2B4	0.293640867124999	9.5327940491228	3.17419636409316	0.0024004850122729	0.0161076395368986	-1.97221607799456
OVOL1	-0.692336923250002	4.26635621403509	-3.17388426915358	0.0024026823664177	0.0161137671479473	-1.9730571716413
EIF5B	-0.335030879000002	7.88558809298246	-3.17338106483415	0.00240622923419272	0.016128933990732	-1.97441318195955
CLMN	-0.510983225625002	6.24505578421053	-3.17263953997107	0.00241146487998779	0.0161553984592028	-1.97641113283155
ITIH5	0.549359042624998	9.12242864210526	3.17102726767704	0.00242288549692443	0.0162232482472827	-1.98075408272607
CSGALNACT1	0.373396654374998	11.0890925719298	3.16974653934325	0.0024319937714521	0.0162755508502298	-1.98420285789462
IL13	-0.743915607000003	5.9128685	-3.16904755765206	0.00243697833279959	0.0162830544613381	-1.98608468094152
LAMA2	-0.683291664375001	7.61713224210526	-3.16899593968824	0.00243734680956648	0.0162830544613381	-1.98622363712074
TLE3	-0.348052649125003	7.48551101754386	-3.16888077313345	0.00243816911885092	0.0162830544613381	-1.98653366116166
SPDYE2	-0.514551768000004	6.6554478	-3.16886165471122	0.00243830565292112	0.0162830544613381	-1.98658512647327
NR5A1	-0.860888341875001	3.78673998421053	-3.16858194964557	0.00244030398532542	0.0162852701674096	-1.98733804599744
SDC2	0.277285910624991	10.6586744631579	3.168451972642	0.00244123311961248	0.0162852701674096	-1.98768790664776
B4GALT3	-0.262356943625001	8.32441801929824	-3.16718617504838	0.00245029899209585	0.0163370625679165	-1.99109454382724
BZW2	-0.325971089250006	9.82214459473684	-3.16676290916634	0.00245333754287474	0.0163486348847542	-1.99223346539339
HGS	-0.333903332500004	9.49856391754386	-3.16625432308029	0.00245699327016288	0.0163643054957557	-1.99360182513729
FEM1B	-0.23987714525	7.33942119298246	-3.16599892508014	0.00245883100411258	0.0163661768302342	-1.99428891986964
SLTM	-0.272656956750005	8.86956241578948	-3.16583193846778	0.00246003326524675	0.0163661768302342	-1.99473814132866
RRAS	0.620534158124999	8.95103207368421	3.16567175057048	0.00246118709584411	0.0163661768302342	-1.9951690575319
GRIA2	0.752122008875001	2.59466752280702	3.16498369205162	0.00246614894808704	0.0163904856994683	-1.99701980748805
FXR1	-0.235905368500003	9.10339125438596	-3.16464975423531	0.00246856048350397	0.0163978279232439	-1.99791793678461
HNRNPC	-0.274776093750004	10.3690911368421	-3.16426415372916	0.00247134785474651	0.0164076576091847	-1.99895493084758
MBNL2	0.425608141499993	8.412803	3.16378508551541	0.00247481498596218	0.0164157933603946	-2.00024316396752
MAPKBP1	-0.864565827875003	6.16122886666666	-3.16373333990332	0.00247518975437254	0.0164157933603946	-2.00038230175988
ARHGEF6	0.359112327374996	8.97036945263158	3.16323418051132	0.00247880766007029	0.0164311032850301	-2.00172440007744
HECA	-0.253379077375005	10.0518180649123	-3.16278960991036	0.00248203408413607	0.0164438034254168	-2.00291959964885
ABCC3	0.924949125874996	7.16857358070176	3.16177158666716	0.00248943713091249	0.0164841462367757	-2.00565604641269
TEX28	-0.258482731125	3.40953541578947	-3.16149146013282	0.0024914778383839	0.0164889577616251	-2.00640891828258
SETD1A	-0.500829048750004	6.11240859473684	-3.16104658454444	0.0024947219607049	0.0165017243874144	-2.00760447583851
SMG6	-0.354664235125004	6.04236838596491	-3.1604292265458	0.00249923042682101	0.0165149593269983	-2.00926336676998
PLOD1	0.326288473499996	8.97782935789474	3.16041216987849	0.00249935509738362	0.0165149593269983	-2.00930919619103
CYP4F12	-0.749480269375001	5.76291140701754	-3.15995797183164	0.00250267706840642	0.0165218691209195	-2.01052951343803
UBL5	0.298652615124999	9.48297011403509	3.15989137711776	0.00250316448534979	0.0165218691209195	-2.01070842654149
TMEM160	0.326289088374999	7.63202423508772	3.15972933098573	0.00250435089799082	0.0165218691209195	-2.01114376801433
RYR2	0.610181865624998	4.26735584035088	3.15836034407019	0.00251439494546016	0.016573459326155	-2.0148209647581
SRD5A1	0.408965196374999	5.94486718421053	3.15830355075073	0.00251481244477201	0.016573459326155	-2.01497349152678
AGPAT1	0.293838169499999	9.86562284736842	3.15701750078464	0.0025242838914483	0.0166271465983692	-2.01842685170174
HSF1	-0.294790791750001	7.1080135631579	-3.15651148953325	0.00252801970839755	0.016643017471654	-2.01978534569073
DMBT1	0.362425453374997	7.25157017719299	3.15614091447706	0.00253075890675586	0.0166523139811077	-2.0207801356874
TACSTD2	-0.430200760125003	5.61273131578947	-3.15387004987873	0.00254760547749805	0.0167543781612398	-2.02687436610645
ZNF292	-0.35501014025	8.04075494561404	-3.15360241826694	0.00254959783684565	0.0167586975677	-2.02759239569884
RAB8A	0.236353948249997	9.88865604385965	3.15248113240918	0.00255796104872145	0.0168048666174643	-2.03060023136268
MFGE8	-0.5076838955	9.2133487877193	-3.15191119356801	0.0025622218465116	0.016824050094206	-2.03212879733931
PEX16	-0.193481983000003	8.30066174385965	-3.15012481525919	0.00257561977965296	0.0169031783447099	-2.03691857436409
AGO1	0.252413632624998	8.67754730701754	3.14909062145119	0.00258340629232357	0.0169454167046922	-2.03969066326627
SETBP1	0.369151395999996	8.75253629298246	3.14860482845993	0.00258707147547798	0.0169585447186808	-2.04099257873724
MYH10	0.394058894874998	8.64298939824561	3.14846720360262	0.00258811070579166	0.0169585447186808	-2.04136138492336
APBB1	-0.364354570125001	7.64708405789474	-3.14781764649373	0.0025930209164178	0.0169818509703604	-2.04310191077813
TMEM80	0.333427217000002	7.61784271754386	3.1457221329492	0.0026089211961467	0.0170770699891751	-2.04871523869914
PPM1B	-0.322172955250005	8.32081469649123	-3.14487260670735	0.00261539321696804	0.0171105078657534	-2.05099014618008
FBN1	0.405009319874994	10.9778597052632	3.14435334571065	0.002619356559216	0.0171205083805204	-2.05238043854605
USP34	-0.251482968375001	8.7230713631579	-3.14431484727004	0.00261965062883321	0.0171205083805204	-2.05248350954078
TRAC	0.561493510499996	7.48766507894737	3.14412793419718	0.00262107880089867	0.017120924931638	-2.05298391501264
BATF3	-0.579842175875001	7.41640207192982	-3.14307529630376	0.00262913547684123	0.0171646160059332	-2.05580165626807
GBA3	0.565108828624998	5.51567599122807	3.14282534108214	0.00263105199174939	0.0171681957319144	-2.05647064835142
LRPPRC	-0.248699434500002	9.2193739368421	-3.14238124402509	0.0026344603076811	0.0171815010087227	-2.05765915850869
DNAJB9	-0.361499691750002	9.86321705263158	-3.14109686133931	0.00264434088554914	0.0172342533745734	-2.0610958087366
FIG4	0.268811238749999	8.42612135263158	3.14090848586271	0.00264579295009937	0.0172342533745734	-2.06159976582658
CCDC69	-0.600771717125002	7.28637151403509	-3.14079484568027	0.00264666929015006	0.0172342533745734	-2.06190377480591
SLC29A3	0.519810235499999	8.20299164210526	3.13854192380517	0.00266409904728981	0.0173387525131704	-2.06792916718814
NDUFA4	0.227826773374996	10.6385137859649	3.1383522943483	0.00266557101709925	0.0173393390993061	-2.0684361881908
ETV5	0.266409261499998	8.01776677017544	3.13702090512211	0.00267592721095428	0.0173976863435515	-2.07199537680555
SELE	-1.142955131875	6.48593253859649	-3.13645830540594	0.00268031471163175	0.0174171874684387	-2.07349904862846
ABTB2	-0.395444881000002	7.4812588122807	-3.13588140400459	0.00268482074756606	0.0174297665384403	-2.07504074738977
GFOD1	-0.336204116375006	8.38949456140351	-3.13585481642452	0.00268502858772754	0.0174297665384403	-2.07511179464022
SNHG17	-0.491443073374999	7.56947699824561	-3.13377998435475	0.0027012945332432	0.0175222641860913	-2.0806548443096
NDUFA9	0.205277322499992	9.4218075491228	3.13368129167257	0.0027020705451137	0.0175222641860913	-2.08091844379073
PRMT7	0.803986109874999	4.54038523508772	3.13340770374426	0.00270422283545256	0.0175271632950717	-2.08164914248171
ARTN	-0.401189331875003	4.86772136140351	-3.13113521786793	0.0027221624685114	0.0176315331484647	-2.08771675808423
DNAJC1	-0.231002894375004	8.3813390245614	-3.13101229138382	0.00272313605687955	0.0176315331484647	-2.08804488744917
RBBP7	0.165434572874998	10.2838758736842	3.13080017698139	0.00272481678863567	0.0176333166909749	-2.08861106597308
PFN2	0.2370996565	10.4612656350877	3.13038401770706	0.00272811713658139	0.0176455741390841	-2.08972180503967
WBP4	-0.230526147749998	7.51166681578948	-3.12984075621528	0.00273243110475067	0.0176643717168529	-2.09117162609098
PRKCA	0.372459925374997	6.66800239298246	3.1290034531916	0.00273909253867195	0.0176983178039421	-2.09340581813351
SAP30BP	-0.285233100750002	8.17943226842105	-3.12859005015745	0.00274238710837291	0.0177017401146616	-2.09450875385768
UBIAD1	-0.489463772625	7.03657125263158	-3.12858296074164	0.00274244363905818	0.0177017401146616	-2.09452766711716
IGHG1	0.784605613875	4.66536165263158	3.12833663052589	0.00274440854344843	0.017702269476319	-2.09518481209597
TOP2A	0.7939735495	4.9843826245614	3.12821901682461	0.00274534717890634	0.017702269476319	-2.09549856198411
MAGEF1	0.254542010249999	8.32797977368421	3.12735271620462	0.00275227010654854	0.0177377941946436	-2.09780927513423
ALKBH4	0.448083445124997	6.91921332631579	3.12562123305063	0.00276615607353142	0.0178181347077373	-2.10242636387357
HOXA10	0.477809660624999	8.837187	3.12416677028463	0.0027778711198063	0.0178844160140223	-2.10630336674162
OMD	0.58281246	8.2014468	3.12363467648753	0.00278216849776926	0.0179028975948762	-2.10772139243182
POLB	0.271037883124993	8.25221253859649	3.1223205031027	0.0027928089288531	0.017954710604794	-2.11122292201691
SMPD2	0.458062521375	5.95439329473684	3.12228681726267	0.00279308217250222	0.017954710604794	-2.1113126620495
ATP13A3	-0.522924993375002	7.34116225789474	-3.12055686333387	0.00280714845770443	0.0180358929069509	-2.11592038749581
ATP5E	0.250619859749998	11.4504466526316	3.12031404794921	0.0028091280959236	0.0180393753058594	-2.11656698070473
PTPRO	-0.275050539000006	11.5739468263158	-3.11967007227807	0.00281438466992571	0.0180638868737738	-2.11828165139535
KCNE4	-0.575713099500001	7.64949995789474	-3.11882347917949	0.00282130916550756	0.0180990733173767	-2.12053543675188
THOC1	-0.352213269875001	8.42981508245614	-3.1180646738246	0.00282752918115876	0.018129706778324	-2.12255514710149
CCDC86	-0.353410415125001	8.40247446491228	-3.11571184363858	0.00284689735285617	0.0182389352072266	-2.1288154567986
PDZRN4	0.774935933374996	6.87560952807018	3.11564230942815	0.0028474716345997	0.0182389352072266	-2.12900041952174
DRAP1	0.239760397749997	8.4780039245614	3.11535085556956	0.0028498799271323	0.0182450476151306	-2.12977566219165
SNRK	-0.289987159875006	8.74434247894737	-3.11441358686974	0.00285763754468637	0.018285382922348	-2.13226836952037
RARG	0.457362398874999	7.08651340350877	3.11392430892074	0.00286169506865158	0.0182966362161027	-2.13356941459729
RAB11FIP5	-0.245958418500008	8.5946864368421	-3.11384991613499	0.00286231247148626	0.0182966362161027	-2.13376722069142
FAM193B	-0.300716948250001	9.01687534210526	-3.11274481345771	0.0028714986739185	0.0183397012342296	-2.1367052300418
SEMA6A	-0.32877083725	6.06662455438596	-3.11268788277349	0.0028719726590103	0.0183397012342296	-2.13685656508001
RANGAP1	-0.282942658875001	7.53800841052632	-3.11238007981689	0.00287453658849967	0.0183467370867212	-2.13767474315308
NINJ2	0.492312049749998	8.20303345614035	3.11134434961691	0.00288317973646069	0.018392546686888	-2.14042741998156
UVRAG	-0.341346618375003	8.10140649473684	-3.11089969705586	0.00288689781378378	0.0184069074021132	-2.14160898092854
MRPS31	-0.276102615625002	7.83794402280702	-3.11017033166702	0.0028930063137588	0.0184364871635578	-2.14354684076407
CLN5	0.243208627250002	8.18952008070176	3.10982285660018	0.00289592070227396	0.0184456918640273	-2.14446993817773
ATP5C1	0.160048840249997	10.7794056964912	3.10952402173532	0.00289842932757788	0.0184523040093593	-2.14526376019381
SACS	0.389176875999999	7.3385690877193	3.10839643252757	0.00290791342020719	0.018503294927363	-2.14825858975429
TUBB2B	0.784293269749998	6.60117671754386	3.10675061813711	0.0029218084382408	0.0185822870162421	-2.15262841999847
MAF	0.351923950125	8.73691936842105	3.10612172261662	0.00292713437035078	0.0186017322904159	-2.15429777757033
DLST	-0.300124273500002	9.07330571578947	-3.10603956245617	0.00292783083149278	0.0186017322904159	-2.15451584804088
U2AF2	-0.279170615499999	7.74076846491228	-3.10536463533344	0.00293355797596887	0.0186229500907082	-2.15630709259071
LYRM9	0.307632564249998	7.89707559298246	3.1052962683379	0.00293413869376236	0.0186229500907082	-2.15648852196081
FUT4	0.274875859000001	7.1243649877193	3.10481524796503	0.00293822758380818	0.0186394740756446	-2.15776495279648
EFCAB6	-0.305018576	3.51027927719298	-3.10402289717464	0.00294497455353043	0.0186728351175846	-2.1598672207182
KRT18	-0.409644866625	7.37008721052632	-3.10364352390036	0.00294821009737406	0.0186839092433585	-2.16087364031061
ZNF135	0.95407664575	4.4037818245614	3.10147769352571	0.0029667455255598	0.0187918843284828	-2.16661758510995
RASL11B	0.402641544499999	6.96674294385965	3.10091323110164	0.00297159414549205	0.0188130995649013	-2.16811411375434
NAGPA	0.493813080999998	7.39446374035088	3.10020462780525	0.00297769140536525	0.0188421945307731	-2.16999252118948
DPYSL2	0.237167949124997	11.685807822807	3.09991880531538	0.00298015411046797	0.0188482730736654	-2.17075010993801
TTBK2	-0.384298505750002	5.88692668245614	-3.09949501975744	0.00298380904199026	0.0188618820447828	-2.17187328623619
OXSR1	-0.23470830175	8.90269374385965	-3.09929231935155	0.00298555871091633	0.018863439428287	-2.17241047286028
ANKRD28	-0.376235057250002	8.77433809473684	-3.09802602459373	0.00299651086338777	0.0189231093677855	-2.17576577926064
PRDX1	0.312862239874992	12.0209784912281	3.09737296925236	0.00300217380596639	0.0189493344654257	-2.17749580150239
LRRC3	-0.696806096125	3.73744418070175	-3.09663662612781	0.00300857098573237	0.0189588029785904	-2.17944615190979
IGLL3P	1.019437065875	8.42967420175438	3.09660884696316	0.00300881257421434	0.0189588029785904	-2.17951972406408
DUOX2	-1.0073869905	5.19013643684211	-3.09658463080306	0.00300902319094105	0.0189588029785904	-2.17958385934127
HYMAI	-0.656076587250002	6.57031595789474	-3.0965048090492	0.00300971752736309	0.0189588029785904	-2.1797952606989
FYCO1	0.273848049624997	8.43880997192983	3.09575709632156	0.00301622885428603	0.0189839997215154	-2.1817753281531
PEPD	0.376772782625	9.74061757017544	3.09561632226356	0.00301745623420971	0.0189839997215154	-2.18214808317026
PIGC	0.232758037499996	7.87873087894737	3.09552459329767	0.00301825625154792	0.0189839997215154	-2.18239096540997
CROT	0.371280199625003	8.46265812280701	3.09299025703001	0.00304043819508744	0.019113937110199	-2.18909941793851
BMS1	-0.351807451500001	8.39922312631579	-3.08976481389661	0.00306888968183106	0.0192787156941984	-2.19763158858454
TEKT2	-0.674056699000001	3.70006252807018	-3.08967085801179	0.00306972218337651	0.0192787156941984	-2.19788003228088
PLCG2	0.301105616375004	8.40431661754386	3.08947072713187	0.00307149615883763	0.0192802070040493	-2.19840921221918
RAB38	0.648674093250001	5.4845044	3.0890435817963	0.00307528561574391	0.0192943419531773	-2.19953857511392
RPP14	0.259887074499998	8.15972400350877	3.08785358389344	0.00308586585983659	0.0193510468811742	-2.20268431649204
ASPA	0.816075150500001	6.14519576491228	3.08767097869026	0.00308749240831318	0.0193515757939629	-2.2031669541082
IGLJ3	0.991411120499996	6.73952557368421	3.08678093295045	0.00309543194052395	0.0193916525160731	-2.20551911247731
RIMS3	0.329037023499996	6.57365890350877	3.08604282771105	0.00310203058738879	0.0194196360956793	-2.20746936502136
BSDC1	-0.186829773749999	8.39805078947368	-3.0859351712988	0.003102994132279	0.0194196360956793	-2.20775379150354
TRRAP	0.262045174375001	7.80545194035088	3.08554991344771	0.00310644455520665	0.0194272814010331	-2.20877157847558
FOXF2	-0.4024741255	6.60310140175439	-3.08545309677172	0.00310731222281427	0.0194272814010331	-2.20902733773207
TPMT	0.343099872624999	7.46106734035088	3.08511760231397	0.00311032066599909	0.0194323048177045	-2.20991356445412
TUSC2	0.306784333624998	7.71288903333333	3.08501815276115	0.00311121297248712	0.0194323048177045	-2.21017625260836
COPB2	0.244525563624997	9.66805736140351	3.0843737605006	0.00311700055571249	0.0194392650220802	-2.21187821758322
PRDM12	-0.482956635125001	3.47630598245614	-3.08424417999298	0.00311816559303604	0.0194392650220802	-2.21222043421144
LOC399491	-0.380486269999999	10.6822409929825	-3.08421367594718	0.00311843990917059	0.0194392650220802	-2.21230099261185
UROD	0.272633416999996	8.61423266491228	3.0842043136697	0.0031185241065865	0.0194392650220802	-2.21232571741804
CUL7	0.330158986374999	7.53842936140351	3.08361903649382	0.00312379188013985	0.0194624332234334	-2.21387126757143
JOSD1	-0.360077380375005	8.77062489122807	-3.08314424992988	0.00312807129723057	0.0194794236415133	-2.2151248897558
C9orf16	0.261856590874991	8.75583126491228	3.08267979238773	0.00313226291920304	0.0194958507490872	-2.21635110598651
BMP2	-0.599700252875	7.43477192982456	-3.08244192592087	0.00313441164222603	0.0194995524475222	-2.21697904715225
MSX1	-0.529667617375004	7.6869672491228	-3.08174515130683	0.00314071376239432	0.0195290764571476	-2.21881825602835
RRAD	-0.942502888999999	5.82067023508772	-3.08128617739456	0.00314487151616092	0.0195452440736935	-2.22002960312807
PYCR1	0.337586342	8.17268766491228	3.08099838745058	0.00314748117287056	0.0195484524809202	-2.22078908715838
AIRE	-0.546649417	4.23044279122807	-3.08088570241103	0.00314850354350811	0.0195484524809202	-2.22108645167289
C2orf54	-0.397556549500001	5.85634247017544	-3.08058469629395	0.00315123603933957	0.0195557417515494	-2.22188073854068
ZNF175	0.3721376455	6.94685727192982	3.07982681534293	0.00315812581036266	0.0195888100189969	-2.22388036903892
PRPF40A	-0.317539863625004	9.24562165438597	-3.07933293960055	0.0031626231299919	0.0196070133572818	-2.22518324607278
SCG5	0.624574350999995	6.12943035614035	3.07856807540817	0.00316959993697286	0.0196405629674743	-2.22720071410185
