ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT	EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT	138	0.426302082162418	1.63539024985355	0.000584205739768722	0.0928830438647221	0.091107526276725	2961	tags=50%, list=24%, signal=39%	MATN3/IMPG1/COL8A1/EMILIN1/PRG2/COL10A1/IMPG2/COL2A1/HAPLN1/AMBN/OGN/MUC4/SPON1/TECTA/COL5A1/ELN/TNC/CHI3L1/COL1A1/COL16A1/LAMB1/AMELX/COL18A1/COL4A1/COL9A1/NID2/VCAN/COL5A2/COL21A1/THBS2/MFAP4/HSPG2/AEBP1/SBSPON/PCOLCE/BGN/ECM1/COL17A1/FMOD/MUC5AC/COL11A1/COL14A1/COL4A2/LTBP1/COL6A2/NID1/COL5A3/MXRA5/VWA1/COL11A2/FGA/COMP/MFAP2/FBN1/MGP/COL4A3/FBLN5/COL3A1/POSTN/LTBP2/FRAS1/LAMA5/SRPX/AGRN/CD4/THBS3/SPARC/EMILIN2/DCN
BONE REMODELING	BONE REMODELING	77	-0.515154008356844	-1.72248755243964	0.000604397195209976	0.0928830438647221	0.091107526276725	1144	tags=19%, list=9%, signal=18%	DCSTAMP/CARTPT/SPP2/ZNF675/DEF8/PDK4/TF/HTR1B/NF1/IL7/IL20RA/LRP5L/EFNA2/LEP/PTH
MYOSIN COMPLEX	MYOSIN COMPLEX	44	0.591120911490995	1.83509811028548	0.000613632742258074	0.0928830438647221	0.091107526276725	2051	tags=41%, list=16%, signal=34%	MYH1/MYH2/MYH7/MYH4/MYL1/MYL2/MYO6/MYH8/MYLPF/MYH6/MYL7/MYL9/MYO1D/MYO1E/MYH3/MYO1B/MYO16/MYO9A
MUSCLE MYOSIN COMPLEX	MUSCLE MYOSIN COMPLEX	15	0.770287998663693	1.88875381501244	0.000721509950296023	0.106611684560408	0.104573735402554	1569	tags=67%, list=13%, signal=58%	MYH1/MYH2/MYH7/MYH4/MYL1/MYH8/MYLPF/MYH6/MYL9/MYH3
DORSAL SPINAL CORD DEVELOPMENT	DORSAL SPINAL CORD DEVELOPMENT	12	0.810014496623357	1.87626338039972	0.000763369968895613	0.110173814580609	0.108067773075235	573	tags=42%, list=5%, signal=40%	WNT1/LHX5/HOXB8/ASCL1/GDNF
LEUKOCYTE MEDIATED CYTOTOXICITY	LEUKOCYTE MEDIATED CYTOTOXICITY	108	-0.477065801902422	-1.67906695056821	0.000835443304312643	0.117835480603733	0.115582981551197	2312	tags=34%, list=18%, signal=28%	ARG1/MR1/TUSC2/AZU1/FCGR2B/NCR3/SLC22A13/PVR/ARRB2/ULBP1/LGALS9/CX3CR1/FADD/CD226/KIR2DL4/GZMM/KLRC4/CEBPG/CRTAM/CD1E/SCNN1B/SH2D1A/GZMB/KLRC3/STXBP2/STAP1/GFER/CD1C/IL23A/XCL1/ULBP2/AZGP1/NKG7/SLAMF7/ELANE/FCGR1A/LEP
REGULATION OF MUSCLE ADAPTATION	REGULATION OF MUSCLE ADAPTATION	66	0.511928111418246	1.74363951870388	0.00100197589005965	0.138183608304671	0.135542142040116	2723	tags=39%, list=22%, signal=31%	TNNC1/TNNI1/TNNT1/SLC9A1/PDE5A/MYH7/PRKCA/RGS4/CTDP1/IGFBP5/MEF2A/CASQ1/NR4A3/NOS3/PPARA/ROCK2/AKAP6/RGS2/IGF1/PPP3CA/RPS6KB1/IL6ST/DAG1/ATP2B4/ATP2A2/TNFRSF1A
GLUCOSE METABOLIC PROCESS	GLUCOSE METABOLIC PROCESS	159	-0.428516860049811	-1.58867119518552	0.00135583237848194	0.182919472627368	0.179422852282862	1518	tags=18%, list=12%, signal=16%	SORBS1/TFAP2B/DCXR/GCKR/SLC37A4/GCGR/GPT/RGN/GCK/KHK/INS/APOD/ONECUT1/KCNQ1/PDK4/PCK1/PFKFB1/GCG/PGM5/DGKQ/NPY1R/PGAM2/SLC25A10/ADIPOQ/PDK1/GPD1/LEP/PTH
REGULATION OF GLUCOSE METABOLIC PROCESS	REGULATION OF GLUCOSE METABOLIC PROCESS	92	-0.489763103746344	-1.66950880611613	0.00140172073382485	0.185086784555681	0.181548734685534	1518	tags=17%, list=12%, signal=15%	SORBS1/GCKR/GCGR/GPT/RGN/GCK/KHK/INS/PDK4/PFKFB1/GCG/DGKQ/ADIPOQ/PDK1/LEP/PTH
CARDIAC MUSCLE CONTRACTION	CARDIAC MUSCLE CONTRACTION	115	0.425169304365539	1.59778167958114	0.0015896230392632	0.19877330867869	0.194973632323365	1038	tags=18%, list=8%, signal=17%	TNNC1/CSRP3/TNNI1/TNNI2/HRC/SLC9A1/PDE5A/MYH7/GJC1/MYL2/SCN3B/CACNA1G/TTN/KCNE4/PDE4D/CASQ2/TCAP/CTNNA3/NOS1/MYH6/CACNA2D1
MITOCHONDRIAL PROTEIN CONTAINING COMPLEX	MITOCHONDRIAL PROTEIN CONTAINING COMPLEX	175	-0.426845119873996	-1.59867195504885	0.00159544992465441	0.19877330867869	0.194973632323365	4507	tags=58%, list=36%, signal=38%	NDUFS4/BAX/PDHB/NDUFV1/NSUN3/NDUFB3/MRPS34/NDUFB4/MICU2/NDUFA3/POLG/DNAJC11/MRPL52/TIMM10/COX5A/MRPL22/SDHC/MRPL48/MRPL57/NDUFB5/SLC25A4/BCS1L/MRPS11/NDUFS7/COX5B/MRPL3/COX7A2L/NDUFA1/MRPL24/MRPS10/MRPL39/COX7A2/NDUFA9/MRPS22/POLRMT/MRPL11/MTX1/NDUFA8/COX4I1/SAMM50/NDUFA6/SLC25A5/NDUFV2/TIMM17B/TIMM8B/COX7B/UQCRFS1/MRPL34/PAM16/NDUFS2/DBT/MRPS18B/NDUFB6/NDUFA10/COX7C/TIMM17A/NDUFA13/MRPL18/COX6A1/NDUFAF1/UQCR11/TIMM13/COX8A/MRPS18A/PPIF/MRPL2/MRPL46/COX7A1/NDUFA4/MRPL28/NDUFAB1/BCKDHA/MRPL20/MRPL23/MRPS7/MRPL40/MRPL44/MRPL13/NDUFS6/NDUFB8/PHB/NDUFB2/SDHB/UQCRQ/CYC1/NDUFA2/MRPS12/MRPS16/MRPL9/TOMM40/HSD17B10/MRPL41/MRPL19/POLG2/NDUFB7/MRPS28/TIMM22/MTERF4/MRPS18C/SLC25A31/PDK1
SARCOPLASM	SARCOPLASM	59	0.512826517748119	1.70997241290626	0.00161723321238151	0.19877330867869	0.194973632323365	3275	tags=47%, list=26%, signal=35%	KLHL41/HRC/RYR1/TRDN/CASQ2/NOS1/ANK3/CACNA2D1/CASQ1/NOS1AP/ITPR1/SLN/PLN/CALU/AKAP6/SGCD/PLEC/AGL/S100A1/STIM1/SPOCK1/ATP2A2/JPH3/DMPK/CAMK2B/ITPR2/XDH/THBS4
RIBOSOMAL SUBUNIT	RIBOSOMAL SUBUNIT	122	-0.443954569970436	-1.58641403125345	0.00165781789110005	0.19877330867869	0.194973632323365	4841	tags=59%, list=39%, signal=37%	RPS14/RPL37/RPL29/RPL26L1/RPL30/RPL27/UBA52/RPL19/MRPL49/RPL9/RPL39/RPL23A/RPS15/NSUN3/MRPS34/RPS19/RPS10/RPS29/MRPL52/MRPL22/RPS7/MRPL48/MRPL57/RPL24/RPL35/RPS27A/RPLP1/RPL35A/MRPS11/RPL10A/MRPL3/MRPL24/MRPS10/RPL14/MRPL39/RPL38/MRPS22/RPL36/MRPL11/RPS5/RPS16/MRPL34/RPL8/MRPS18B/RPS3/RPS21/MRPL18/MRPS18A/MRPL2/MRPL46/B3GALT4/MRPL28/MRPL20/MRPL23/MRPS7/MRPL40/MRPL44/MRPL13/RPS9/MRPS12/MRPS16/MRPL9/MRPL41/MRPL19/RPS11/ISG15/RPL39L/MRPS28/MTERF4/MRPS18C/RPLP2/RPL10L
I BAND	I BAND	114	0.433376606968653	1.62832825609201	0.00167024279619806	0.19877330867869	0.194973632323365	2140	tags=33%, list=17%, signal=28%	CSRP3/MYOT/SYNPO2L/HRC/ANKRD1/RYR1/MYOZ2/MYH7/ANKRD2/NEB/SCN3B/TTN/ITGB1BP2/FBP2/CASQ2/TCAP/MTM1/LDB3/ACTN2/MYH6/ANK3/SCN8A/MYOZ1/PDLIM2/PPP1R12B/MYL9/PDLIM7/ANK2/SORBS2/CASQ1/NOS1AP/KAT2B/PDE4B/PPP1R12A/CAB39/PDLIM5/PLEC/STK11
PRESYNAPSE ORGANIZATION	PRESYNAPSE ORGANIZATION	37	0.599818955121664	1.80559709006917	0.0017292359414934	0.19877330867869	0.194973632323365	996	tags=35%, list=8%, signal=32%	SLITRK3/SLITRK5/NLGN4X/NLGN4Y/IL1RAP/LRFN4/NLGN3/PTPRD/CEL/IL1RAPL2/CLSTN3/APP/LRFN3
GLUCOSE IMPORT	GLUCOSE IMPORT	62	-0.53375527171216	-1.7182602601519	0.00174519351826531	0.19877330867869	0.194973632323365	716	tags=13%, list=6%, signal=12%	HNF1A/CAPN10/ADIPOQ/ACE/PLA2G1B/DRD1/LEP/PTH
REGULATION OF GLUCOSE IMPORT	REGULATION OF GLUCOSE IMPORT	50	-0.567000031500452	-1.75707681043265	0.00176160682844472	0.19877330867869	0.194973632323365	480	tags=12%, list=4%, signal=12%	CAPN10/ADIPOQ/ACE/PLA2G1B/LEP/PTH
POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS	POSITIVE REGULATION OF GLUCOSE METABOLIC PROCESS	31	-0.634852698196498	-1.77087908225402	0.00186913758637492	0.207140497518621	0.203180877105379	1518	tags=23%, list=12%, signal=20%	SORBS1/GPT/RGN/GCK/INS/GCG/PTH
REGULATION OF INSULIN LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY	REGULATION OF INSULIN LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY	19	0.709549035527047	1.83561093745306	0.00199259625981615	0.216948287516124	0.212801185051095	1712	tags=53%, list=14%, signal=46%	WNT1/IGFBP1/GH1/IGFBP2/IGFBP3/IGFBP5/GHRH/GHRHR/IGFBP4/CDH3
STRUCTURAL CONSTITUENT OF MUSCLE	STRUCTURAL CONSTITUENT OF MUSCLE	40	0.582414633495911	1.77414806478602	0.00207597377533015	0.222129193960326	0.217883055222038	1554	tags=45%, list=12%, signal=40%	CSRP3/MYOT/MYBPC2/ANKRD2/MYBPC1/MYBPH/NEB/MYL1/MYL2/TTN/TCAP/MYH8/MYOM2/MYLPF/ACTN2/MYL9/SORBS2/SMTN
ACTIN FILAMENT BASED MOVEMENT	ACTIN FILAMENT BASED MOVEMENT	115	0.41834175726608	1.57212383090773	0.00213181056600436	0.224237565637679	0.219951124053581	1858	tags=26%, list=15%, signal=22%	TNNC1/VIL1/SLC9A1/MYH2/MYH7/MYH4/MYL1/GJC1/SCN3B/CACNA1G/KCNE4/PDE4D/MYO6/MYH8/CTNNA3/MYLPF/MYH6/CACNA2D1/MYO1D/MYO1E/ANK2/GJA1/MYH3/NOS1AP/PIK3CA/MYO1B/DSG2/PLN/CACNB2/PDE4B
SNARE BINDING	SNARE BINDING	78	-0.496755648766	-1.66390130069943	0.00218491536627915	0.225993079385474	0.221673080056006	752	tags=12%, list=6%, signal=11%	TXLNG/STXBP2/VAMP1/CAPN10/DOC2B/BAIAP3/STX11/CPLX2/TXLNGY
TISSUE REMODELING	TISSUE REMODELING	143	-0.424885919363773	-1.55297707566794	0.00237998008807307	0.242133711911172	0.237505174276559	1215	tags=16%, list=10%, signal=15%	IL1A/DCSTAMP/CARTPT/SPP2/ZNF675/DEF8/PDK4/TF/AGTR2/HTR1B/FLT4/IL23A/ACE/NF1/IL7/IL20RA/FOXC2/PLG/LRP5L/EFNA2/FGF8/LEP/PTH
TRNA METABOLIC PROCESS	TRNA METABOLIC PROCESS	104	-0.461681011251866	-1.60586278052341	0.00244404147927584	0.24464066807074	0.239964208398169	3021	tags=38%, list=24%, signal=29%	MOCS3/POP7/POP5/EXOSC2/THUMPD2/CDK5RAP1/DTWD1/CARS2/WDR4/NSUN6/POLR3K/DUS4L/DUS1L/RPP40/EXOSC9/ELP3/RPP38/TRDMT1/ELP4/LSM6/POP4/FARSA/EXOSC7/HSD17B10/ANG/EXOSC8/SARS2/BRF1/TRMU/TRMT1/OSGEPL1/ELAC2/PUS1/TRMT44/DUS2/POP1/YARS2/GTF3C5/GATC/QTRT1
CALMODULIN BINDING	CALMODULIN BINDING	169	0.37324872809774	1.47056864684435	0.00261391117295663	0.257490995862997	0.252568894122108	1706	tags=23%, list=14%, signal=20%	MYH1/RGS1/SLC9A1/RYR1/CAMK2A/MYH2/MYH7/MYH4/ASPM/SLC8A2/TTN/STRN3/SRY/MYO6/MYH8/ADD2/ADCY1/EEA1/RIT2/GEM/NOS1/GAP43/ATP2B3/MYH6/UNC13A/RGS4/PDE1A/ATP2B2/SNTB1/MYO1D/PLCB1/MYO1E/AEBP1/KCNN4/MYH3/SPTAN1/MYO1B/PHKB/NOS3
UBIQUITIN LIKE PROTEIN SPECIFIC PROTEASE ACTIVITY	UBIQUITIN LIKE PROTEIN SPECIFIC PROTEASE ACTIVITY	74	0.482993566729048	1.67976601670328	0.00273910233945394	0.262465509068855	0.257448316390792	347	tags=8%, list=3%, signal=8%	USP9Y/USP49/USP53/OTUD7B/SENP7/OTUB2
NEGATIVE REGULATION OF CARTILAGE DEVELOPMENT	NEGATIVE REGULATION OF CARTILAGE DEVELOPMENT	22	-0.685750061428674	-1.8097119169569	0.0027489942135797	0.262465509068855	0.257448316390792	27	tags=9%, list=0%, signal=9%	LEP/PTH
REGULATION OF MUSCLE CONTRACTION	REGULATION OF MUSCLE CONTRACTION	135	0.402429236025108	1.54131280666058	0.00291341115819071	0.268843398373496	0.263704288344714	1391	tags=19%, list=11%, signal=17%	TNNC1/TNNI1/TNNT1/CHRM2/TNNI2/HRC/SLC9A1/PDE5A/MYH7/NMU/TNNC2/MYBPH/MYL2/PDE4D/CASQ2/PTGS2/CTNNA3/NOS1/OXTR/ADRA1B/PPP1R12B/MYL9/KCNA1/ANK2/CALCRL
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY	50	-0.556685517843802	-1.72511315655236	0.00291520130488242	0.268843398373496	0.263704288344714	4507	tags=74%, list=36%, signal=48%	NDUFS4/NDUFB3/TACO1/NDUFB4/NDUFA3/NDUFB5/TMEM126B/BCS1L/COA4/NDUFS7/NDUFA1/COA1/NDUFA9/NDUFA8/SAMM50/NDUFA6/UQCC1/UQCRFS1/NDUFS2/NDUFB6/NDUFA10/NDUFA13/NDUFAF1/SURF1/COA3/NDUFAB1/OXA1L/NDUFB8/NDUFB2/SDHAF1/NDUFA2/SCO2/TMEM186/NDUFB7/TFAM/NDUFAF7/NDUFAF5
EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT CONFERRING TENSILE STRENGTH	EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT CONFERRING TENSILE STRENGTH	33	0.610594649505134	1.79064855260978	0.00294575428446628	0.268843398373496	0.263704288344714	2424	tags=61%, list=19%, signal=49%	COL8A1/COL10A1/COL2A1/COL5A1/COL1A1/COL16A1/COL18A1/COL4A1/COL9A1/COL5A2/COL21A1/COL17A1/COL11A1/COL14A1/COL4A2/COL6A2/COL5A3/COL11A2/COL4A3/COL3A1
SYNTAXIN BINDING	SYNTAXIN BINDING	50	-0.555978920375494	-1.72292348114337	0.00303991463482972	0.270080383170546	0.26491762740222	752	tags=16%, list=6%, signal=15%	CPLX3/TXLNG/STXBP2/VAMP1/DOC2B/BAIAP3/CPLX2/TXLNGY
NEUROMUSCULAR PROCESS	NEUROMUSCULAR PROCESS	115	0.410618817319927	1.54310110553276	0.00304634657137258	0.270080383170546	0.26491762740222	1282	tags=21%, list=10%, signal=19%	TNNC1/TNNI1/TNNT1/TNNI2/CHRND/MYH7/CAMTA1/GRID2/NPAS1/TNNC2/GRIN2C/ASCL1/HOXA1/TCAP/GPR88/MYH8/RBFOX1/APP/GLRB/POU4F3/MECP2/KCNA1/ATP8A2/ALDH1A3
POSTSYNAPSE ASSEMBLY	POSTSYNAPSE ASSEMBLY	23	0.660780308221954	1.75753244086802	0.00323090951786391	0.28239041749479	0.276992347706357	994	tags=43%, list=8%, signal=40%	SLITRK3/NLGN4X/GRID2/NLGN4Y/IL1RAP/LRFN4/NLGN3/PTPRD/CEL/GAP43
ANTIBACTERIAL HUMORAL RESPONSE	ANTIBACTERIAL HUMORAL RESPONSE	35	-0.586339908356884	-1.66206940335961	0.00327620207212776	0.28239041749479	0.276992347706357	1685	tags=29%, list=13%, signal=25%	SEMG2/ANG/SFTPD/DEFB1/RNASE2/TF/CAMP/PLA2G1B/LTF/ELANE
REGULATION OF MUSCLE SYSTEM PROCESS	REGULATION OF MUSCLE SYSTEM PROCESS	189	0.370346208162229	1.49066146212345	0.00360854899847119	0.302563519674329	0.296779828396398	2723	tags=33%, list=22%, signal=26%	TNNC1/TNNI1/TNNT1/CHRM2/TNNI2/HRC/MSTN/SLC9A1/PDE5A/MYH7/NMU/TNNC2/MYBPH/MYL2/PDE4D/CASQ2/PTGS2/CTNNA3/PRKCA/NOS1/OXTR/RGS4/ADRA1B/PPP1R12B/CTDP1/MYL9/KCNA1/IGFBP5/ANK2/CALCRL/MEF2A/PRKG1/CASQ1/SLN/NR4A3/DSG2/NOS3/PLN/PDE4B/PPARA/ROCK2/AKAP6/RGS2/ANXA6/IGF1/DOCK4/CALCA/KIT/F2R/PPP3CA/RPS6KB1/IL6ST/DAG1/ATP2B1/EDN2/ATP2B4/TRPV4/P2RX1/DOCK5/ATP2A2/KCNMA1/TNFRSF1A
NCRNA 3 END PROCESSING	NCRNA 3 END PROCESSING	28	-0.646301399762029	-1.77580242910005	0.00362516245865613	0.302563519674329	0.296779828396398	2966	tags=57%, list=24%, signal=44%	EXOSC2/RPS21/FBL/EXOSC4/POLR3K/EXOSC9/INTS12/EXOSC7/HSD17B10/EXOSC8/EXOSC5/SAGE1/ELAC2/INTS7/TOE1/TUT1
NEGATIVE REGULATION OF CHONDROCYTE DIFFERENTIATION	NEGATIVE REGULATION OF CHONDROCYTE DIFFERENTIATION	17	-0.710687685842051	-1.75496307452102	0.00375085239791611	0.302563519674329	0.296779828396398	2	tags=12%, list=0%, signal=12%	GDF5/PTH
HOMEOSTASIS OF NUMBER OF CELLS WITHIN A TISSUE	HOMEOSTASIS OF NUMBER OF CELLS WITHIN A TISSUE	25	-0.660138723646634	-1.77973900810816	0.00375673530443922	0.302563519674329	0.296779828396398	1335	tags=16%, list=11%, signal=14%	RAC3/GATA1/IL7/PTH
STRUCTURAL CONSTITUENT OF RIBOSOME	STRUCTURAL CONSTITUENT OF RIBOSOME	115	-0.435227431557605	-1.54229969869106	0.00379171066328485	0.302563519674329	0.296779828396398	5380	tags=70%, list=43%, signal=41%	RPS18/MRPL15/MRPS14/MRPL12/RPS27L/MRPS35/RPL12/RPS15A/RPS24/RPL3L/RPS25/MRPS33/RPL22/MRPL16/RPL27A/MRPL17/RPS14/RPL37/RPL29/RPL26L1/RPL30/RPL27/UBA52/RPL19/MRPL49/RPL9/RPL39/RPL23A/RPS15/MRPS34/RPS19/RPS10/RPS29/MRPL52/MRPL22/RPS7/MRPL57/RPL24/RPL35/RPS27A/RPLP1/RPL35A/MRPS11/RPL10A/MRPL3/MRPL24/RPL14/RPL38/MRPS22/RPL36/MRPL11/RPS5/RPS16/MRPL34/RPL8/MRPS18B/RPS3/RPS21/MRPL18/MRPS18A/MRPL2/MRPL46/MRPL28/MRPL20/MRPL23/MRPS7/MRPL44/MRPL13/RPS9/MRPS12/MRPS16/MRPL9/MRPL41/MRPL19/MRPS31/RPS11/ISG15/RPL39L/MRPS18C/RPLP2/RPL10L
GLUCURONOSYLTRANSFERASE ACTIVITY	GLUCURONOSYLTRANSFERASE ACTIVITY	14	0.734970460105875	1.77632614602837	0.00385987862808414	0.302563519674329	0.296779828396398	1359	tags=43%, list=11%, signal=38%	UGT2A3/UGT2B4/B3GAT1/UGT2B17/CHSY1/UGT2B28
CARDIAC MYOFIBRIL ASSEMBLY	CARDIAC MYOFIBRIL ASSEMBLY	18	0.69455691489059	1.76959554728658	0.00387819679958096	0.302563519674329	0.296779828396398	1964	tags=50%, list=16%, signal=42%	CSRP3/NEB/MYL2/TTN/MYLK3/TCAP/MEF2A/PDGFRB/PDGFRA
POSITIVE REGULATION OF GLYCOGEN METABOLIC PROCESS	POSITIVE REGULATION OF GLYCOGEN METABOLIC PROCESS	13	-0.755422149241758	-1.72660119754173	0.00393456663079324	0.302563519674329	0.296779828396398	1518	tags=31%, list=12%, signal=27%	SORBS1/GCK/INS/PTH
CELL KILLING	CELL KILLING	146	-0.42079253427761	-1.5378054648617	0.00395320527048741	0.302563519674329	0.296779828396398	2318	tags=32%, list=18%, signal=27%	S100A12/ARG1/GNLY/MR1/TUSC2/AZU1/FCGR2B/HAMP/NCR3/SLC22A13/PVR/ARRB2/ULBP1/LGALS9/CX3CR1/IL11/FADD/CD226/SYK/KIR2DL4/GZMM/KLRC4/CEBPG/CRTAM/CCL13/CD1E/SCNN1B/SH2D1A/GZMB/KLRC3/STXBP2/STAP1/GFER/CD1C/IL23A/XCL1/CHGA/PGLYRP1/ULBP2/CD5L/AZGP1/LTF/NKG7/SLAMF7/ELANE/FCGR1A/LEP
ACTIN MEDIATED CELL CONTRACTION	ACTIN MEDIATED CELL CONTRACTION	89	0.439909276511934	1.59137456164271	0.004002690327217	0.302563519674329	0.296779828396398	1858	tags=29%, list=15%, signal=25%	TNNC1/VIL1/SLC9A1/MYH2/MYH7/MYH4/MYL1/GJC1/SCN3B/CACNA1G/KCNE4/PDE4D/MYH8/CTNNA3/MYLPF/MYH6/CACNA2D1/ANK2/GJA1/MYH3/NOS1AP/PIK3CA/DSG2/PLN/CACNB2/PDE4B
CARDIAC MUSCLE TISSUE MORPHOGENESIS	CARDIAC MUSCLE TISSUE MORPHOGENESIS	52	0.514831829209369	1.65279903050081	0.00404653112036244	0.302563519674329	0.296779828396398	1718	tags=27%, list=14%, signal=23%	TNNC1/TNNI1/ANKRD1/MYH7/MYL2/TTN/WNT2/TCAP/MYH6/FOXC1/TGFBR1/CHD7/COL11A1/HEG1
POSITIVE REGULATION OF DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR	POSITIVE REGULATION OF DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR	11	0.78841468959421	1.79562300036673	0.00417136477516105	0.30414568263832	0.298331747323881	199	tags=27%, list=2%, signal=27%	ANKRD1/PLA2R1/HIC1
REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY	REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY	105	-0.446887036008418	-1.56263545304066	0.00419654512471803	0.30414568263832	0.298331747323881	1572	tags=13%, list=13%, signal=12%	SLC4A1/SORBS1/BNIP3/GCGR/ENTPD5/GCK/KHK/INS/FLCN/SLC2A6/PRKAA2/PRDM16/GPD1/PTH
REGULATION OF CARBOHYDRATE METABOLIC PROCESS	REGULATION OF CARBOHYDRATE METABOLIC PROCESS	148	-0.415176976866982	-1.52462977968852	0.00421659231480427	0.30414568263832	0.298331747323881	1572	tags=16%, list=13%, signal=14%	SLC4A1/SORBS1/GCKR/ADCYAP1R1/GCGR/GPT/RGN/ENTPD5/GCK/KHK/INS/CD244/PDK4/PFKFB1/GCG/SLC2A6/LHCGR/DGKQ/ADIPOQ/PRKAA2/PDK1/GPD1/LEP/PTH
LARGE RIBOSOMAL SUBUNIT	LARGE RIBOSOMAL SUBUNIT	74	-0.486516053173282	-1.61225512289619	0.00426372452296711	0.30414568263832	0.298331747323881	4808	tags=64%, list=38%, signal=39%	RPL37/RPL29/RPL26L1/RPL30/RPL27/UBA52/RPL19/MRPL49/RPL9/RPL39/RPL23A/NSUN3/MRPL52/MRPL22/MRPL48/MRPL57/RPL24/RPL35/RPLP1/RPL35A/RPL10A/MRPL3/MRPL24/RPL14/MRPL39/RPL38/RPL36/MRPL11/MRPL34/RPL8/MRPL18/MRPS18A/MRPL2/MRPL46/MRPL28/MRPL20/MRPL23/MRPL40/MRPL44/MRPL13/MRPL9/MRPL41/MRPL19/RPL39L/MTERF4/RPLP2/RPL10L
TYROSINE METABOLIC PROCESS	TYROSINE METABOLIC PROCESS	10	-0.796818806238098	-1.727393724875	0.00445405900007649	0.314112388119031	0.30810793298376	2235	tags=70%, list=18%, signal=58%	DCT/TYR/HPD/TAT/HGD/GSTZ1/TH
REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS	REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS	119	-0.429364957670627	-1.52564295127369	0.00460710747713089	0.315310800875849	0.309283437329754	1572	tags=17%, list=13%, signal=15%	SLC4A1/SORBS1/GCKR/ADCYAP1R1/GCGR/GPT/RGN/GCK/KHK/INS/CD244/PDK4/PFKFB1/GCG/LHCGR/DGKQ/ADIPOQ/PDK1/LEP/PTH
POST EMBRYONIC DEVELOPMENT	POST EMBRYONIC DEVELOPMENT	72	0.476158420301344	1.65232771983494	0.00461801272526598	0.315310800875849	0.309283437329754	2586	tags=49%, list=21%, signal=39%	IREB2/NR4A2/CRB1/GABRG2/CYP1A2/BMP4/SLC4A10/CHST11/EMX1/DSCAM/MECP2/JAK2/KDR/MYO1E/ARID5B/ZFY/TGFBR1/SGPL1/GATA3/ITPR1/CCDC47/HEG1/KDM5B/BAK1/ALX4/FZD5/MFAP2/FBN1/IGF2R/ATRX/KLF4/FGFR2/SEMA3C/MORC3/ABL1
MYELOID LEUKOCYTE MEDIATED IMMUNITY	MYELOID LEUKOCYTE MEDIATED IMMUNITY	93	-0.460068016106329	-1.57511647905425	0.00466753422728452	0.315310800875849	0.309283437329754	1679	tags=25%, list=13%, signal=22%	PTGDR/LGALS9/CX3CR1/BLK/SYK/RAC2/PLA2G3/IRAK4/GATA1/SCNN1B/FES/CBL/FER/STXBP2/STAP1/ACE/CHGA/MILR1/PIK3CG/PLA2G1B/ELANE/FCGR1A/CPLX2
HISTONE LYSINE DEMETHYLATION	HISTONE LYSINE DEMETHYLATION	23	0.644885759389558	1.71525638503176	0.00473416643568472	0.315310800875849	0.309283437329754	1730	tags=30%, list=14%, signal=26%	KDM4D/HSF4/UTY/KDM7A/KDM5D/JMJD1C/KDM5B
A BAND	A BAND	24	0.648990664777842	1.77205933635028	0.00474284194253686	0.315310800875849	0.309283437329754	1958	tags=42%, list=16%, signal=35%	KLHL41/MYH1/SMPX/MYL2/MYOM2/MYL7/PPP1R12B/ANK2/KAT2B/PPP1R12A
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION	POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION	129	-0.419265570705572	-1.50713483173176	0.00477589675835156	0.315310800875849	0.309283437329754	2227	tags=27%, list=18%, signal=23%	CCR2/SASH3/CD80/BST1/HHLA2/PYCARD/CSF2RA/SLAMF1/ICOSLG/CD209/SHH/ST6GAL1/IL15/CD38/IL5/LGALS9/FADD/CD24/MIF/SYK/BST2/ZAP70/IL1A/MPL/FOXP3/CHRNB2/CD70/IL23A/XCL1/EBI3/CSF2/IL7/CCL19/LEP/PTH
CALCINEURIN MEDIATED SIGNALING	CALCINEURIN MEDIATED SIGNALING	38	0.555480276954313	1.67479975583454	0.00497427768699035	0.324498239919908	0.31829525271924	2595	tags=37%, list=21%, signal=29%	CHP2/SLC9A1/MYOZ2/CAMTA1/SLC8A2/MYOZ1/NFATC3/RCAN1/AKAP6/IGF1/PPP3CA/MAPK7/PPP3CB/ATP2B4
