ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
ATRIAL CARDIAC MUSCLE CELL TO AV NODE CELL SIGNALING	ATRIAL CARDIAC MUSCLE CELL TO AV NODE CELL SIGNALING	17	-0.723804123146718	-1.75118139024656	0.00390355318687333	0.1884508174584	0.179350634659003	1009	tags=47%, list=8%, signal=43%	CACNB2/RYR2/TRPM4/KCNA5/KCNJ3/SCN3B/CACNA1C/KCNN2
RESPONSE TO ELECTRICAL STIMULUS	RESPONSE TO ELECTRICAL STIMULUS	35	-0.608243968677443	-1.73772812381906	0.00391720197424002	0.1884508174584	0.179350634659003	1327	tags=31%, list=11%, signal=28%	BTG2/NEUROD2/RAB3A/SRC/KCNJ3/HPCA/TACR2/EPO/NTRK1/TH/RPE65
RESPIRATORY SYSTEM PROCESS	RESPIRATORY SYSTEM PROCESS	28	-0.636473832384188	-1.72111076350034	0.00415502323682047	0.198354416982368	0.188775994994329	1341	tags=21%, list=11%, signal=19%	JAG2/RAB3A/FLT4/GLRA1/TLX3/TNNC1
ALDITOL METABOLIC PROCESS	ALDITOL METABOLIC PROCESS	16	0.714889130974416	1.75090609588579	0.00438008232724291	0.207102273961643	0.197101422935153	2481	tags=50%, list=20%, signal=40%	LEP/PCK1/GK2/ANGPTL3/MOGAT2/GK/PLA2G4A/PCK2
MICROBODY LUMEN	MICROBODY LUMEN	40	0.565430337027831	1.7285730712927	0.004445989517597	0.207102273961643	0.197101422935153	2089	tags=35%, list=17%, signal=29%	AMACR/DDO/FABP1/HAO1/NUDT7/ACOX2/CROT/AGXT/IDH1/ABCD3/CRYM/CAT/ACOX3/ACOX1
POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION	POSITIVE REGULATION OF MITOTIC NUCLEAR DIVISION	36	-0.588692352168231	-1.69427207895458	0.00447643601671479	0.207102273961643	0.197101422935153	1210	tags=31%, list=10%, signal=28%	CDT1/IL1B/PDGFRB/IGF1/DMRT1/DLGAP5/TNF/EGF/INS/EDN3/FGF8
ENDOTHELIAL CELL DEVELOPMENT	ENDOTHELIAL CELL DEVELOPMENT	61	-0.521083750867109	-1.65618077535801	0.00448811756251695	0.207102273961643	0.197101422935153	1307	tags=28%, list=10%, signal=25%	CDH5/S1PR2/HPSE/IL1B/ICAM1/HAPLN2/F2RL1/COL18A1/TJP3/EDNRA/NOTCH4/TNF/PROC/SOX18/STC1/CLDN1/PPP1R16B
DENDRITE MORPHOGENESIS	DENDRITE MORPHOGENESIS	117	-0.443691383518908	-1.57750432848008	0.00450512519897226	0.207102273961643	0.197101422935153	1857	tags=28%, list=15%, signal=24%	CDK5R1/ANAPC2/SS18L1/STAU2/DOCK10/HECW1/DNM3/DSCAM/TPBG/LZTS3/KLF7/FBXO31/DLG4/PAK3/PREX2/DCLK1/LZTS1/GSK3B/CUX2/TANC2/EPHB3/SEMA4D/PHACTR1/EPHA4/DIP2A/KIF1A/SULT4A1/ITPKA/TLX2/RELN/SHANK1/CTNNA2/ARC
ENTEROENDOCRINE CELL DIFFERENTIATION	ENTEROENDOCRINE CELL DIFFERENTIATION	27	-0.622107216566209	-1.66601627365024	0.0045646596805072	0.208296161597262	0.198237658415835	2256	tags=37%, list=18%, signal=30%	SMO/ARNTL/CLOCK/HNF4A/GSK3B/NKX2-2/CDK6/WNT5A/PAX6/NEUROD1
SYNAPTIC MEMBRANE	SYNAPTIC MEMBRANE	298	-0.352729348022781	-1.39947521295166	0.00478324114158412	0.216677332296869	0.206214107148893	2590	tags=33%, list=21%, signal=26%	DRD2/EPHB2/CACNG5/CNR1/P2RX6/ADCY8/GRIN2B/CLSTN3/CHRM3/PTPRD/PRR7/CEL/NRGN/GRIP1/GLRA3/CHRM2/CLSTN1/ADRA2A/CHRND/GABBR2/KCNH1/DNM1/CDH10/KCND1/GABBR1/GABRQ/ADCY1/SYT11/CHRNA10/SYNE1/UNC13A/STX11/DNM3/CNTN2/F2R/CHRNB3/KCNC2/KCND3/CHRM5/GRIK2/HTR3B/SLC6A2/CDH8/ENO2/DLG4/CBLN1/GRIN1/GABRD/SCN2A/DCC/GRM5/PCDH17/GRID2/GRIK4/SNCAIP/DDN/DGKB/SLC6A4/SYT1/KCNJ3/SYNDIG1/FOSL1/SLC6A5/KCND2/GLRA2/EPHA4/GABRA5/MUSK/LRRTM2/PRKCG/NLGN4X/LRFN4/ITGA8/APBA1/OTOF/LIN7A/GABRG2/CHRNG/GRIK1/CHRNA1/ERC2/CACNA1C/GRIA2/CLSTN2/PCDH8/KCNC1/GRIN2D/GABRP/GLRA1/SLC4A8/GABRB3/SHANK1/GRIA3/SLITRK3/GABRA6/ARC/RAPSN
EMBRYONIC HEART TUBE DEVELOPMENT	EMBRYONIC HEART TUBE DEVELOPMENT	60	-0.509549584994893	-1.6111157105578	0.00490947318921469	0.219687220159918	0.209078649238818	2256	tags=42%, list=18%, signal=34%	STIL/FOLR1/CDC42/MED1/SMO/ZIC3/EDN1/ENG/OVOL2/DNAAF1/SHH/APLNR/NOTCH1/BBS7/SOX17/RYR2/TBX2/EDNRA/HAND1/SOX18/PITX2/WNT5A/MEGF8/IHH/FGF8
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE	ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE	56	-0.513235776625475	-1.59658891866291	0.00500748445070536	0.219687220159918	0.209078649238818	1426	tags=32%, list=11%, signal=29%	CXCL6/CAMP/S100A12/PF4/CXCL8/SPAG11A/RNASE3/PF4V1/ELANE/MUC7/CXCL14/IL17A/PPBP/CXCL2/CXCL1/CXCL5/LTF/CXCL13
CARDIAC MUSCLE TISSUE MORPHOGENESIS	CARDIAC MUSCLE TISSUE MORPHOGENESIS	52	-0.53022412688438	-1.64668775945789	0.00501450137338354	0.219687220159918	0.209078649238818	1279	tags=27%, list=10%, signal=24%	NOTCH1/ACTC1/POU4F1/RYR2/EDNRA/TTN/HAND1/TNNT2/WNT5A/COL11A1/TNNI1/TCAP/MYL2/TNNC1
RESPIRATORY SYSTEM DEVELOPMENT	RESPIRATORY SYSTEM DEVELOPMENT	170	-0.395985693218311	-1.47589516290742	0.00502018860859811	0.219687220159918	0.209078649238818	2423	tags=29%, list=19%, signal=24%	NFIB/EXT1/NKIRAS2/TGFB3/HSD11B1/ZIC3/LAMA5/ADA/CYP1A2/KDR/MAN2A1/PDGFA/GLI1/ELK1/EDN2/CTSZ/LEF1/MSC/DNAAF1/BASP1/SHH/NOTCH1/HOPX/RAB3A/PDGFRB/GLI3/FBXW7/LAMA1/CHI3L1/CRH/FOXJ1/CRISPLD2/TBX2/FGF18/TNF/FLT4/TCF21/WNT5A/GPC3/FGF9/ADAMTSL2/WNT7B/IL13/NOS3/PGR/LIF/SFTPD/ACE/FGF8
GATED CHANNEL ACTIVITY	GATED CHANNEL ACTIVITY	247	-0.37230659205634	-1.45200371129401	0.00503701315981173	0.219687220159918	0.209078649238818	1583	tags=26%, list=13%, signal=23%	ANO1/CHRNB3/KCNC2/KCND3/P2RX2/GRIK2/HTR3B/SCN11A/TMC7/CLIC3/GRIN1/KCNJ8/SCN2B/GABRD/SCN2A/CNGB1/CNGB3/RYR2/KCNB2/GRID2/GRIK4/TRPM4/RYR3/TRPM2/KCNA5/KCNJ3/KCND2/CLCNKB/GLRA2/SCN3B/GABRA5/KCNN3/ABCC9/KCNK13/CACNA2D3/CACNA1S/GABRG2/ASIC2/KCNA10/CHRNG/PIEZO2/KCNK12/GRIK1/CHRNA1/CACNA1C/KCNQ3/GRIA2/SCN3A/CACNA1B/KCNC1/GRIN2D/GABRP/KCNJ6/GLRA1/GABRB3/P2RX5/RYR1/GRIA3/KCNQ4/HCN4/GABRA6/KCNN2/SCN7A
MONOCARBOXYLIC ACID CATABOLIC PROCESS	MONOCARBOXYLIC ACID CATABOLIC PROCESS	99	0.441250287365405	1.60408352023856	0.00506208064499971	0.219687220159918	0.209078649238818	2200	tags=32%, list=18%, signal=27%	LEP/AMACR/ADIPOQ/CRABP1/PCK1/CYP2W1/FABP1/HAO1/ACADM/NUDT7/PLA2G15/PPARD/ACOX2/XYLB/AKT2/ABHD3/SLC25A17/ECHDC1/FAH/ACACB/MCAT/CROT/HADH/AGXT/PEX13/CYP26B1/ETFB/ABCD3/ACOX3/ETFA/ACOX1/IRS2
MRNA PROCESSING	MRNA PROCESSING	343	0.327622765502543	1.36763406731153	0.00520632176525964	0.224378006077787	0.213542919772455	4178	tags=42%, list=33%, signal=29%	ESRP1/PAPOLB/ZMAT5/USP39/DHX8/CSDC2/GEMIN6/PPP4R2/GEMIN7/ADARB2/CCAR2/RNASEL/CSTF1/WBP11/GPATCH1/DHX35/PAN2/SYMPK/DCPS/ELAVL4/NOVA2/LSM5/RPRD1A/NOL3/RBMXL2/CPEB3/CELF3/CLNS1A/MAGOHB/PRPF6/PPARGC1A/TCERG1/RBM17/GEMIN4/PRPF39/THOC1/HNRNPH1/SRSF8/PRPF4B/SRSF11/CDC73/NCBP1/ZC3H14/COIL/NUDT21/RBM22/PRPF38B/RBM3/CPEB1/SNRPA1/DDX23/THRAP3/PPIH/NCBP2/U2AF1/SREK1IP1/CLASRP/SNRPC/HNRNPF/FASTKD5/CDC40/SNRNP27/AKAP17A/FMR1/NRDE2/RRP1B/CRNKL1/MYOD1/CWF19L1/C1QBP/TIA1/HTATSF1/DBR1/TTF2/SNRPG/RNPS1/RBM8A/PTBP2/DHX9/ERN2/ZC3H13/SNRPD1/SRPK3/KIN/CCNT1/THOC7/PRDX6/LSM4/METTL3/GEMIN8/RAVER2/PRMT5/STRAP/XAB2/UBL5/CD2BP2/PAPOLG/MTPAP/LUC7L/LSM7/SAFB/SLTM/SRSF1/SART3/LGALS3/CPSF6/NUP98/PRPF18/PSIP1/RALY/GRSF1/PRPF31/RBM7/SMU1/THOC5/DDX1/AFF2/GCFC2/SNIP1/RBMX2/SUGP1/GPKOW/SNRPB2/SF3B2/RBM28/CACTIN/PCF11/CDC5L/DHX15/SRSF10/PAPOLA/MBNL1/SRRT/SMNDC1/PRMT7/SNRNP35/SAP18/SNRPE/ZC3H3/NOVA1/HNRNPA1/LUC7L3/YTHDC1/HNRNPH3/NCL
RESPONSE TO CORTICOSTEROID	RESPONSE TO CORTICOSTEROID	137	-0.422882615598631	-1.53629376606772	0.00542809900891186	0.230172514723283	0.219057614890911	2029	tags=32%, list=16%, signal=27%	AIFM1/SERPINF1/ACSBG1/EDN1/FOXO3/MDK/LCAT/ENG/ANXA3/SSTR2/SSTR5/FLT3/NEFL/CSN1S1/NOTCH1/UCN/FOS/SSTR3/SRC/HSD3B2/ZFP36/COL1A1/IGF1R/FOSL1/TNF/AREG/AQP4/PCSK1/SLIT3/IL10/STC1/CLDN1/SDC1/APOA2/WNT7B/SSTR4/EPO/TAT/ALPL/IL6/TH/PTGS2/FOSB/ACE
ENDOPLASMIC RETICULUM LUMEN	ENDOPLASMIC RETICULUM LUMEN	247	-0.370987377493562	-1.44685874614427	0.00544462835215921	0.230172514723283	0.219057614890911	2518	tags=30%, list=20%, signal=25%	COL4A2/PDGFD/ACE2/FKBP14/CHRDL1/ARSA/CKAP4/MGAT4A/F5/SCG3/COL6A2/GPX7/COL5A3/GAS6/COL4A4/COL21A1/MANF/PROZ/COL2A1/COL4A6/COL5A2/EDN1/PDGFA/AMBN/APOL1/GOLM1/IGFBP4/VCAN/ADAMTS7/LAMB1/SERPINH1/CTSZ/COL4A5/FLT3/F7/WNT1/COL5A1/F10/VWA1/SHH/CASQ1/GIP/ADAMTSL4/SERPIND1/CHGB/C3/COL16A1/ALB/COL18A1/SCG2/COL1A1/WNT4/COL9A3/TRDN/CASQ2/SPON1/PROC/HRC/FMO1/WNT5A/GPC3/SLC27A2/ARSD/COL11A1/INS/APOA2/WNT7B/APOA1/IL6/TMEM132A/MZB1/AMELX/IGFBP1/PTGS2/COL19A1
T CELL SELECTION	T CELL SELECTION	43	-0.561760581919541	-1.6802410136115	0.00545203990723858	0.230172514723283	0.219057614890911	1676	tags=30%, list=13%, signal=26%	FOXN1/CD3E/JAG2/SHH/GLI3/CD3D/TOX/BCL11B/IRF4/LY9/SPN/ZAP70/IL6
EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT CONFERRING TENSILE STRENGTH	EXTRACELLULAR MATRIX STRUCTURAL CONSTITUENT CONFERRING TENSILE STRENGTH	33	-0.599385044881553	-1.67822869120653	0.00555195005906003	0.231384525845168	0.220211098685014	3493	tags=70%, list=28%, signal=50%	COL3A1/COL4A1/COL1A2/COL6A1/COL8A1/COL6A3/COL15A1/COL4A2/COL6A2/COL5A3/COL4A4/COL21A1/COL2A1/COL4A6/COL5A2/COL4A5/COL5A1/COL16A1/COL18A1/COL1A1/COL9A3/COL11A1/COL19A1
RNA SPLICING VIA TRANSESTERIFICATION REACTIONS	RNA SPLICING VIA TRANSESTERIFICATION REACTIONS	222	0.347856464229636	1.39134741386623	0.00555531652448115	0.231384525845168	0.220211098685014	4402	tags=45%, list=35%, signal=30%	USP39/DHX8/GEMIN6/GEMIN7/WBP11/GPATCH1/DHX35/DCPS/NOVA2/LSM5/NOL3/RBMXL2/CELF3/CLNS1A/MAGOHB/MPHOSPH10/PRPF6/RBM17/GEMIN4/PRPF39/HNRNPH1/SRSF8/PRPF4B/NCBP1/COIL/RBM22/RBM3/SNRPA1/DDX23/THRAP3/PPIH/NCBP2/U2AF1/SNRPC/HNRNPF/CDC40/FMR1/CRNKL1/MYOD1/CWF19L1/C1QBP/TIA1/HTATSF1/DBR1/SNRPG/RNPS1/RBM8A/PTBP2/DHX9/SNRPD1/SRPK3/PRDX6/LSM4/METTL3/GEMIN8/RAVER2/PRMT5/STRAP/XAB2/UBL5/CD2BP2/LUC7L/LSM7/SRSF1/SART3/NUP98/PRPF18/PSIP1/RALY/PRPF31/RBM7/SMU1/DDX1/GCFC2/SNIP1/RBMX2/GPKOW/SNRPB2/SF3B2/CACTIN/CDC5L/SRSF10/MBNL1/SMNDC1/PRMT7/SNRNP35/SAP18/SNRPE/NOVA1/HNRNPA1/LUC7L3/YTHDC1/HNRNPH3/NCL/HNRNPA3/PRPF4/LARP7/RBM42/PRPF19/HNRNPM/SYNCRIP
POSITIVE REGULATION OF NUCLEAR DIVISION	POSITIVE REGULATION OF NUCLEAR DIVISION	46	-0.537104411446875	-1.63570810497361	0.0056044347535021	0.23187414720156	0.220677076504563	1732	tags=33%, list=14%, signal=28%	SIRT2/INSR/CDT1/IL1B/PDGFRB/IGF1/WNT4/DMRT1/DLGAP5/TNF/WNT5A/EGF/INS/EDN3/FGF8
FATTY ACID CATABOLIC PROCESS	FATTY ACID CATABOLIC PROCESS	82	0.461628248182128	1.62284516424953	0.0057733983425449	0.235798516910819	0.224411940632428	3200	tags=44%, list=26%, signal=33%	LEP/AMACR/ADIPOQ/PCK1/FABP1/HAO1/ACADM/NUDT7/PLA2G15/PPARD/ACOX2/AKT2/ABHD3/SLC25A17/ECHDC1/ACACB/MCAT/CROT/HADH/PEX13/ETFB/ABCD3/ACOX3/ETFA/ACOX1/IRS2/AUH/PCK2/CPT2/PHYH/PEX5/DECR1/ACAA2/SCP2/ACADL/ECHS1
NEGATIVE REGULATION OF NEURON DEATH	NEGATIVE REGULATION OF NEURON DEATH	166	-0.394604786547667	-1.46318093078825	0.00577527788759982	0.235798516910819	0.224411940632428	1721	tags=20%, list=14%, signal=18%	TYRO3/CD34/FOXB1/F2R/NEFL/NES/WNT1/GRIK2/ENO2/NGF/BTG2/AGAP2/UCN/POU4F1/CCL2/FGF21/GSK3B/TRAF2/GABRA5/PRKCG/CHGA/JUN/IL10/SLC30A10/CLCF1/BDNF/IL13/TOX3/EPO/FGF20/NTRK1/CHL1/FGF8/TFAP2B
SENSORY ORGAN DEVELOPMENT	SENSORY ORGAN DEVELOPMENT	437	-0.324665748851522	-1.32132056321176	0.00593099411621026	0.240573526047065	0.228956367293125	2178	tags=24%, list=17%, signal=20%	HEY2/FAT1/BMP2/NEUROD4/KDR/AQP5/SERPINF1/COL2A1/COL5A2/EDN1/MAN2A1/PDGFA/MTERF4/DCHS1/PROM1/STAU2/BFSP1/KCNK2/ARHGEF15/PRPH2/CHRNA10/RPGRIP1/RHO/FBN2/MAPKAPK2/DSCAM/MYO7B/LEF1/BNC2/CRYBA4/NES/FOXE3/EPHA2/NOX3/WNT1/COL5A1/CYP1A1/JAG2/SHH/NOTCH1/PDE6A/BBS7/PDGFRB/GLI3/BIRC7/CRYGA/LAMA1/TENM3/POU4F2/FZD2/TBX2/EDNRA/PAX2/THY1/SIX3/HPCA/SIX2/CLN8/EPHA4/ROR2/GABRA5/KERA/GDF11/JUN/ATOH1/ITGA8/PITX2/INHBA/ATP6V1B1/FOXI1/WNT5A/PITX3/FOXL2/PVALB/BCL11B/LIN7A/COL11A1/FGF9/MFAP5/WNT7B/IHH/LHX2/CACNA1C/ACHE/KRT12/PDZD7/PAX6/FGF20/CRYBA1/GJA8/VSX1/BFSP2/MYO3A/KCNQ4/NPHP1/TH/ASCL2/RPE65/TCAP/SOX3/NEUROD1/FGF8/TFAP2B
GRANULOCYTE CHEMOTAXIS	GRANULOCYTE CHEMOTAXIS	109	-0.433793761768051	-1.52886910148532	0.00597238634792746	0.24067941347557	0.229057141477929	2393	tags=36%, list=19%, signal=29%	TNFAIP6/CCL16/ITGA9/PDE4B/CCL5/CXCL3/CCL20/SLAMF1/EDN1/CCL4/PIP5K1C/MDK/CCL7/EDN2/DPP4/CCL19/CXCL6/CXCR1/IL1B/S100A12/CAMK1D/CCL2/CSF3R/PF4/CXCL8/SCG2/C5AR2/PF4V1/CCL18/PIK3CG/LBP/EDN3/PPBP/CXCR2/CXCL2/CXCL1/CCL21/CXCL5/CXCL13
CELL FATE SPECIFICATION	CELL FATE SPECIFICATION	73	-0.477710027755932	-1.56487711331809	0.00602820027228678	0.241361360579431	0.229706157743981	1314	tags=32%, list=10%, signal=28%	SHH/NOTCH1/PRDM14/GLI3/POU4F1/TENM4/SOX17/OLIG2/NKX2-2/APC2/TBX2/PAX2/SIX2/SOX18/ATOH1/WNT5A/IHH/HOXD10/PAX6/ETV2/NANOG/TLX3/MYL2
CHLORIDE TRANSMEMBRANE TRANSPORT	CHLORIDE TRANSMEMBRANE TRANSPORT	53	-0.523500757333666	-1.62422806796064	0.00616153671169618	0.244153248535177	0.232363227018145	2264	tags=42%, list=18%, signal=34%	SLC12A2/GLRA3/SLC26A2/SLC12A9/SLC12A7/CLCN1/GABRQ/APOL1/ANO1/CASR/GABRD/GLRA2/GABRA5/SLC26A4/GABRG2/SLC12A8/GABRP/GLRA1/SLC4A8/GABRB3/GABRA6/SLC12A1
EXTERNAL ENCAPSULATING STRUCTURE ORGANIZATION	EXTERNAL ENCAPSULATING STRUCTURE ORGANIZATION	242	-0.370773931365501	-1.43953092832656	0.00622281980529175	0.244153248535177	0.232363227018145	2204	tags=31%, list=18%, signal=26%	MMP15/COL5A3/GAS6/BMP2/NOX1/COL4A4/COL2A1/COL4A6/POSTN/ADAMTS1/COL5A2/MMP8/TNFRSF1B/CMA1/NID2/ELN/LOXL1/ENG/ADAMTS7/LAMB1/SERPINH1/DPP4/COL4A5/GFOD2/OLFML2B/NID1/FBLN1/EMILIN1/FMOD/MMP16/TLL2/MMP3/AEBP1/COL5A1/FGFR4/AGT/MMP19/VWA1/MMP11/NOTCH1/ADAMTSL4/CREB3L1/SERPINF2/HAPLN2/COL16A1/COL18A1/THSD4/CRISPLD2/COL1A1/PRSS2/COL9A3/MMP17/GPM6B/MYH11/IMPG1/PTX3/TNF/NFKB2/MMP1/ELANE/C6orf15/ITGA8/NPHS1/GAS2/COMP/COL11A1/MMP10/ADAMTSL2/IHH/MMP13/TIE1/IL6/MMP20/COL19A1
OXIDOREDUCTASE ACTIVITY ACTING ON CH OH GROUP OF DONORS	OXIDOREDUCTASE ACTIVITY ACTING ON CH OH GROUP OF DONORS	103	0.421345446545286	1.54422110143211	0.00624332401737772	0.244153248535177	0.232363227018145	1692	tags=17%, list=13%, signal=14%	GPD1/ADH1C/ADH1B/L2HGDH/AKR1B10/DCXR/RDH8/AKR1C4/LIPF/UEVLD/HAO1/CYP27A1/HSD3B1/CBR1/HADH/IDH1/HSD17B3
ERK1 AND ERK2 CASCADE	ERK1 AND ERK2 CASCADE	258	-0.356555445770126	-1.39441478410017	0.0062896123650974	0.244153248535177	0.232363227018145	2827	tags=34%, list=23%, signal=27%	PTPN6/NTRK3/CEACAM1/C5AR1/RGS14/RAMP3/CCL11/NOD1/DRD2/GRB10/EPHB2/XCL1/PDGFD/FGF4/ACE2/ROR1/CCL16/PRKD2/CCL5/SEMA6A/SPRY4/GAS6/TEK/BMP2/KDR/CCL20/SLAMF1/EDN1/FGB/CCL4/PDGFA/CCL7/CHRNA10/RASGRP1/FGFR3/FBLN1/F2R/EMILIN1/CCL19/MYC/TPBG/ACTA2/DUSP9/EPHA2/FGFR4/AGT/CASR/NOTCH1/IL1B/MAP2K7/PDGFRB/ICAM1/SERPINF2/FBXW7/CCL2/DUSP5/IGF1/CHI3L1/SRC/PRKCZ/F2RL1/FGF21/HTR2C/C5AR2/PTPRR/FGF18/TNF/EPHA4/ROR2/FLT4/ATF3/JUN/SLC30A10/AVP/CCL18/ALOX15/DUSP26/EGF/SSTR4/APOA1/EPO/FGF20/CRYBA1/NTRK1/CCL21/LIF/IL26/PSCA/FGF8
EMBRYONIC HEART TUBE MORPHOGENESIS	EMBRYONIC HEART TUBE MORPHOGENESIS	50	-0.535354410786521	-1.63953660909534	0.00629463740986599	0.244153248535177	0.232363227018145	2256	tags=36%, list=18%, signal=30%	SMO/ZIC3/ENG/OVOL2/DNAAF1/SHH/APLNR/NOTCH1/BBS7/SOX17/RYR2/TBX2/HAND1/SOX18/WNT5A/MEGF8/IHH/FGF8
RIBOSOMAL SUBUNIT	RIBOSOMAL SUBUNIT	122	0.409495658865186	1.52894928391214	0.00639947386580912	0.246335786355858	0.234440371328717	2725	tags=20%, list=22%, signal=16%	RPL10L/RPL39L/RPLP2/MRPS16/DAP3/MRPS18C/MRPL35/MRPL9/MRPS28/MRPL44/MRPL19/MRPS15/MRPL42/RPS8/MRPS18B/MRPL24/RPS4Y1/MRPL13/MRPS12/MRPS30/MRPS34/MRPL40/MRPS33/MRPL34/MRPS10
SM LIKE PROTEIN FAMILY COMPLEX	SM LIKE PROTEIN FAMILY COMPLEX	60	0.48493573915807	1.59664927656443	0.00643907562718569	0.246335786355858	0.234440371328717	4284	tags=50%, list=34%, signal=33%	USP39/GEMIN6/GEMIN7/LSM5/CLNS1A/PRPF6/GEMIN4/PRPF39/SNRPA1/DDX23/PPIH/SNRPC/HTATSF1/SNRPG/SNRPD1/LSM4/GEMIN8/STRAP/CD2BP2/LUC7L/LSM7/PRPF18/PRPF31/RBMX2/SNRPB2/SF3B2/SNRPE/LUC7L3/PRPF4/LARP7
SARCOMERE ORGANIZATION	SARCOMERE ORGANIZATION	37	-0.574697761380178	-1.66790692846244	0.00646998600966885	0.246335786355858	0.234440371328717	2051	tags=54%, list=16%, signal=45%	TPM1/EDN1/LDB3/AKAP13/FHOD3/MYOZ1/CSRP2/CASQ1/PLEC/TTN/ACTN2/TNNT2/FLNC/KLHL41/MYH3/TCAP/SYNPO2L/TNNT1/MYOZ2/CSRP3
ENDOTHELIUM DEVELOPMENT	ENDOTHELIUM DEVELOPMENT	110	-0.429779563903692	-1.51985995175877	0.00651955158497173	0.246709372782528	0.234795917479309	3455	tags=45%, list=28%, signal=33%	RHOB/KDM6B/FGF1/PPP1R12A/VCL/TJP1/FOXJ2/CTNNB1/STARD13/PDE4D/CXCR4/RBPJ/JAG1/PLOD3/XDH/COL15A1/CEACAM1/PECAM1/PRKD2/F11R/HEY2/KDR/ROBO4/NR2F2/CLDN3/CD34/CDH5/NOTCH1/S1PR2/HPSE/IL1B/ICAM1/HAPLN2/SOX17/F2RL1/APOLD1/COL18A1/GDF2/TJP3/EDNRA/NOTCH4/TNF/PROC/SOX18/STC1/CLDN1/PPP1R16B/TIE1/ETV2
ADENOHYPOPHYSIS DEVELOPMENT	ADENOHYPOPHYSIS DEVELOPMENT	13	-0.747182089874263	-1.69177885765442	0.00657727272334211	0.247385178915522	0.235439089318485	958	tags=38%, list=8%, signal=36%	WNT4/PITX2/GHRH/FGF8/POU1F1
BRANCHING INVOLVED IN SALIVARY GLAND MORPHOGENESIS	BRANCHING INVOLVED IN SALIVARY GLAND MORPHOGENESIS	19	-0.682639926421853	-1.6794387965317	0.00662973875064832	0.247528389183381	0.235575384043956	2562	tags=47%, list=20%, signal=38%	PLXNA1/BMP7/LAMA5/PDGFA/SHH/TGM2/LAMA1/TNF/FGF8
STRUCTURAL CONSTITUENT OF RIBOSOME	STRUCTURAL CONSTITUENT OF RIBOSOME	115	0.417089385161018	1.54084582941136	0.00674602428444659	0.247528389183381	0.235575384043956	2708	tags=20%, list=22%, signal=16%	RPL10L/RPL39L/RPLP2/MRPS16/DAP3/MRPS18C/MRPL35/MRPL9/MRPL44/MRPL19/MRPS15/MRPL42/RPS8/MRPS18B/MRPL24/RPS4Y1/MRPL13/MRPS12/NDUFA7/MRPS30/MRPS34/MRPS33/MRPL34
POSITIVE REGULATION OF PHAGOCYTOSIS	POSITIVE REGULATION OF PHAGOCYTOSIS	61	-0.506029469460186	-1.60833316657826	0.00674876458100108	0.247528389183381	0.235575384043956	1461	tags=30%, list=12%, signal=26%	GAS6/C2/FCN2/IL2RG/IL1B/C3/CAMK1D/CCL2/F2RL1/FCN1/SIRPB1/PTX3/TNF/SIRPG/STAP1/APOA2/APOA1/SFTPD
LUTEINIZATION	LUTEINIZATION	12	-0.757473712236052	-1.68573627476628	0.00679202021959436	0.247528389183381	0.235575384043956	610	tags=25%, list=5%, signal=24%	INHBA/RETN/NR5A1
CATION TRANSMEMBRANE TRANSPORTER ACTIVITY	CATION TRANSMEMBRANE TRANSPORTER ACTIVITY	451	-0.328093865998285	-1.33798965274618	0.00687190238347165	0.247528389183381	0.235575384043956	2125	tags=24%, list=17%, signal=21%	PKD2L1/ATP4A/CHRND/KCNH1/KCND1/PANX1/SLC9A8/SLC6A13/SLC12A9/SLC12A7/SLC1A6/SLC15A3/CACNA1G/KCNIP1/SLC38A7/TRPC3/KCNK2/CACNB2/CHRNA10/KCNS1/SLC24A2/SLC17A2/ANO1/CHRNB3/KCNC2/KCND3/SLC6A14/P2RX2/GRIK2/HTR3B/SLC6A2/SCN11A/ATP4B/SLC9A7/SLC4A10/SLC25A42/SLC7A5/SLC22A2/GRIN1/KCNJ8/SCN2B/SLC38A1/TRPC6/SLC6A7/SCN2A/CNGB1/CNGB3/RYR2/KCNB2/GRIK4/TRPM4/RYR3/SLC15A2/SFXN1/TRPM2/SLC6A4/COX6A2/PKD2L2/KCNA5/KCNJ3/SLC10A2/SLC7A2/SLC6A5/KCND2/ATP8A1/SLC13A3/SCN3B/TRPC4/KCNN3/ABCC9/NIPAL3/KCNK13/ATP6V0A4/CACNA2D3/ATP6V1B1/SLC30A10/PKDREJ/SLC18A3/CACNA1S/ASIC2/KCNA10/CHRNG/PIEZO2/KCNK12/GRIK1/CHRNA1/CACNA1C/KCNQ3/GRIA2/SLC12A8/NOX5/ATP2A1/SCN3A/CACNA1B/KCNC1/ATP2A3/SLC13A2/GRIN2D/KCNJ6/SLC4A8/P2RX5/RYR1/GRIA3/KCNQ4/SLC5A7/HCN4/KCNN2/SLC12A1/SCN7A/SLC5A12
