ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
NEUROMUSCULAR PROCESS	NEUROMUSCULAR PROCESS	115	0.448607667349334	1.64773090092846	0.000581073269314198	0.0802170790602426	0.0793095567688577	1512	tags=28%, list=12%, signal=25%	TNNI2/TCAP/TNNI1/TNNC1/TNNT1/JPH3/GRIN2D/CAMTA1/TNF/ASCL1/MYH7/CHRND/ATP2A1/GRIN2A/TNNC2/ALDH1A3/RBFOX1/USH1C/SLURP1/CASQ1/GBX1/MYH14/GRID2/MYH8/MTOR/MYO7A/GCH1/ACTN3/CHRNA1/DMPK/FGF12/GLRB
CYTOKINE RECEPTOR BINDING	CYTOKINE RECEPTOR BINDING	214	0.369927447385664	1.47668421545602	0.000581657840430377	0.0802170790602426	0.0793095567688577	1633	tags=21%, list=13%, signal=19%	CXCL3/CCL20/CSF2/CXCL8/IFNA2/IL5/CCL25/CXCL1/IL10/CRLF2/FRS2/IL7/IL9/IL6/IL11/TNF/CXCL6/CSF3/CRLF1/LIF/CADM4/LTA/IL1RAP/CXCL2/IFNA8/IL1B/C5/DEFB1/TNFSF9/OSMR/IL4/TNFSF15/CNTF/IL36A/IL36G/TNFSF14/IL22/TGFBR1/IL13/CLCF1/CCL16/PIDD1/CCL18/INHBC/CCL2
MEMBRANE INVAGINATION	MEMBRANE INVAGINATION	62	-0.568924042471511	-1.7913950045066	0.000639864328489094	0.0863260439696373	0.0853494089419435	1474	tags=24%, list=12%, signal=21%	F2RL1/BIN2/RAC2/THBS1/CD36/TRBC1/IGLL1/RHOH/IGLL5/IGKC/IGLC1/STAP1/IGHM/IGHG1/IGHD
ADAPTIVE IMMUNE RESPONSE	ADAPTIVE IMMUNE RESPONSE	371	-0.36936895867535	-1.44342564911434	0.000656651465794445	0.0867059361004324	0.0857250032276779	2156	tags=24%, list=17%, signal=21%	CD244/TNFRSF11A/XCL1/CCR2/CD79B/CD1D/RAP1GAP/LIME1/IFNA10/RORC/TBX21/OTUD7B/KDM5D/KLRD1/CD1B/CLEC4A/LAT/LAX1/PRF1/RAPGEF3/TRAF2/IL7R/CCL19/IFNW1/NLRP3/BTNL8/TRPM4/CD27/ERAP2/SLAMF1/CR1/SIT1/CD28/CLEC10A/BTN3A1/TNFRSF14/TLR8/CRP/CLC/RNF125/IRF4/IL13RA2/CRTAM/LEF1/TRDV3/FADD/IRF7/BTN3A3/GATA3/ITK/SYK/BTN3A2/IL12RB1/CD48/RSAD2/CD40LG/HLA-DOB/CD1E/PDCD1LG2/ZAP70/SLAMF7/ZBTB7B/CD19/TRBC1/PRKCZ/IL2/RAG1/IGLL1/IGLL5/CCR6/CD1C/BMX/SH2D1A/LAMP3/LY9/IGKC/MBL2/CR2/CD79A/GZMM/IGLC1/IGLV1-44/IGHM/CXCL13/IGHG1/TRAT1/IGHD/HLA-DQA1/IGLV6-57/TNFRSF17
CYTOSOLIC RIBOSOME	CYTOSOLIC RIBOSOME	72	-0.532598049199525	-1.73126008716458	0.000776828656475313	0.100437471710121	0.099301189442864	4544	tags=62%, list=36%, signal=40%	RPL19/RPL24/RPS10/RPS7/RPL14/UBA52/RPL8/RPS14/RPS5/RPL31/RPL15/RPS27A/RPS16/RPL12/RPL37A/RPL26L1/RPS25/RPL3/RPL37/RPS21/RPS19/RPL38/RPS27L/RPL10A/RPL35/RPL29/RPL10L/FXR2/RPL23A/RPL18/RPL41/APOD/RPS9/RPL36AL/RPL35A/RPL3L/RPL36/MRPS11/RPL27A/B3GALT4/RPLP2/ISG15/RPS11/RPS4Y1/RPL39L
MUSCLE CELL DEVELOPMENT	MUSCLE CELL DEVELOPMENT	142	0.413721870239197	1.55552015456041	0.000832343644641546	0.105418870584601	0.104226232107746	1359	tags=21%, list=11%, signal=19%	CSRP3/TCAP/ANKRD1/TNNT1/ACTA1/PGM5/TMOD2/KLHL41/NKX2-5/PTCD2/CXADR/MYF6/NEB/TMOD1/MYOD1/TTN/MYOZ1/CASQ1/MYL2/NRAP/ACTN2/MYH6/RAMP2/OBSCN/MYOZ2/RGS2/MTOR/ACTN3/LDB3/AKAP6
I BAND	I BAND	114	0.435451690363519	1.59153782924703	0.000996678752954862	0.123707766816758	0.122308220020503	1322	tags=24%, list=11%, signal=21%	CSRP3/TCAP/ANKRD1/DES/PGM5/MYOT/JPH2/NEB/SLC4A1/MYH7/TTN/CASQ2/AKAP4/FBP2/MYOZ1/CASQ1/MYL3/NRAP/ACTN2/MYH6/SYNPO/PDLIM7/MTM1/OBSCN/MYOZ2/ACTN3/LDB3
MUSCLE TISSUE DEVELOPMENT	MUSCLE TISSUE DEVELOPMENT	321	0.331424685960788	1.38206119665775	0.00119430899468705	0.142569514008804	0.140956578041169	1359	tags=18%, list=11%, signal=16%	CSRP3/TCAP/TNNI1/ANKRD1/TNNC1/MYLPF/PPARGC1A/SGCG/ACTA1/PGM5/JPH2/KLHL41/NKX2-5/PTCD2/CXADR/ALDH1A2/FRS2/MYF6/NEB/MYOD1/KCNK2/MYH7/CHRND/FLCN/EYA2/TTN/RBFOX1/FGF20/MYOZ1/BMP5/PKP2/CASQ1/POGLUT1/MYL3/EYA1/MYL2/NRAP/ACTN2/MYH14/MYH6/FGF2/CHD7/MSX2/ERBB4/SHH/MTM1/BMP2/FGF3/NEURL1/MYOZ2/RGS2/TGFBR1/MTOR/TP73/ACTN3/CHRNA1/AKAP6
ASTROCYTE ACTIVATION	ASTROCYTE ACTIVATION	18	0.717098521522664	1.83085807596286	0.0011998491680423	0.142569514008804	0.140956578041169	2826	tags=67%, list=23%, signal=52%	IL6/TNF/C5AR1/IL1B/CNTF/LDLR/AGER/TREM2/IFNG/MAPT/GRN/FPR2
BMP BINDING	BMP BINDING	13	0.789455004778345	1.93244854591789	0.00123603375206181	0.142569514008804	0.140956578041169	84	tags=23%, list=1%, signal=23%	TCAP/SOSTDC1/GDF5
LYMPHOCYTE MEDIATED IMMUNITY	LYMPHOCYTE MEDIATED IMMUNITY	243	-0.40212765247761	-1.52236004224519	0.00124053396011528	0.142569514008804	0.140956578041169	1774	tags=23%, list=14%, signal=20%	PRF1/TRAF2/IL21/IL7R/NLRP3/TRPM4/CD27/SLAMF1/CR1/CD28/KIR3DL1/TLR8/CRP/CLC/IL13RA2/GZMB/CRTAM/FADD/IRF7/BTN3A3/NCR3/GATA3/BTN3A2/IL12RB1/RSAD2/CORO1A/CD40LG/HLA-DOB/CD1E/SLAMF7/CD19/ULBP2/TRBC1/PRKCZ/IL2/KLRC4/LEP/IGLL1/CD96/IGLL5/CCR6/CD1C/SH2D1A/IGKC/MBL2/CR2/RASGRP1/GZMM/IGLC1/IGHM/IGHG1/KLRC3/IGHD/HLA-DQA1/NKG7
CARDIAC MUSCLE TISSUE DEVELOPMENT	CARDIAC MUSCLE TISSUE DEVELOPMENT	184	0.380122017192782	1.49357060764212	0.00126477424832876	0.142712527002333	0.1410979730815	1359	tags=19%, list=11%, signal=17%	CSRP3/TCAP/TNNI1/ANKRD1/TNNC1/SGCG/JPH2/NKX2-5/PTCD2/CXADR/ALDH1A2/FRS2/NEB/KCNK2/MYH7/TTN/FGF20/BMP5/PKP2/MYL3/MYL2/NRAP/ACTN2/MYH6/FGF2/CHD7/MSX2/ERBB4/BMP2/FGF3/RGS2/TGFBR1/MTOR/TP73/AKAP6
LEUKOCYTE MEDIATED IMMUNITY	LEUKOCYTE MEDIATED IMMUNITY	325	-0.36309635269972	-1.40093477437965	0.0015657509159519	0.170831102601503	0.168898433954265	1513	tags=18%, list=12%, signal=17%	CD27/F2RL1/SLAMF1/CR1/CD28/KIT/KIR3DL1/TLR8/CRP/PTGDS/CLC/IL13RA2/GZMB/CRTAM/RAC2/FADD/IRF7/BTN3A3/NCR3/GATA3/SYK/BTN3A2/IL12RB1/RSAD2/CORO1A/CD40LG/HLA-DOB/CD1E/BST2/SLAMF7/CD19/ULBP2/TRBC1/AZU1/PRKCZ/IL2/KLRC4/LEP/ELANE/IGLL1/CD96/IGLL5/CTSG/CCR6/CHGA/CD1C/SH2D1A/IGKC/MBL2/CR2/RASGRP1/GZMM/IGLC1/STAP1/IGHM/IGHG1/KLRC3/IGHD/HLA-DQA1/NKG7
POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE	POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE	18	0.70721539666175	1.80562500348499	0.00156902559592099	0.170831102601503	0.168898433954265	2207	tags=50%, list=18%, signal=41%	NOD2/IL6/TNF/IL17B/TICAM1/HIF1A/IL17A/IL17RA/KPNA6
GROWTH FACTOR ACTIVITY	GROWTH FACTOR ACTIVITY	134	0.408966635243758	1.53853470827079	0.00160690155055954	0.17193846590987	0.169993269296035	1861	tags=31%, list=15%, signal=27%	CSF2/EREG/IL5/GDF5/CXCL1/INHBA/IL10/NRTN/ANGPTL3/EGF/IL7/IL9/IL6/IL11/PSPN/CSF3/LIF/FGF23/FGF20/F2/BMP5/BMP6/FGF2/INHBE/BMP2/IL4/CNTF/FGF3/HBEGF/OSGIN1/CLCF1/BMP15/GDF2/FGF12/FGF18/MIA/INHBC/FGF21/BMP8A/INHBB/BMP3/IL3
INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY TRANSPOSING C C BONDS	INTRAMOLECULAR OXIDOREDUCTASE ACTIVITY TRANSPOSING C C BONDS	12	-0.807013446346447	-1.79885122911081	0.00169872722520545	0.178683070502119	0.176661569950447	900	tags=25%, list=7%, signal=23%	ECI1/EHHADH/HSD3B1
CARDIAC MUSCLE TISSUE MORPHOGENESIS	CARDIAC MUSCLE TISSUE MORPHOGENESIS	52	0.533857363487544	1.70730273647648	0.00178030183554465	0.184142553189835	0.182059287708592	1015	tags=27%, list=8%, signal=25%	TCAP/TNNI1/ANKRD1/TNNC1/NKX2-5/PTCD2/MYH7/TTN/PKP2/MYL3/MYL2/MYH6/CHD7/BMP2
SARCOMERE ORGANIZATION	SARCOMERE ORGANIZATION	37	0.59783548104072	1.79994932570843	0.00186521692883196	0.187705868159812	0.185582289720228	1322	tags=38%, list=11%, signal=34%	CSRP3/TCAP/ANKRD1/TNNT1/KLHL41/NKX2-5/TTN/MYOZ1/CASQ1/ACTN2/MYH6/OBSCN/MYOZ2/LDB3
GLIAL CELL PROJECTION	GLIAL CELL PROJECTION	28	0.630675748298326	1.7697971166069	0.00189130387888555	0.187705868159812	0.185582289720228	2811	tags=46%, list=22%, signal=36%	SLC4A8/GRM5/CNGA3/KCNJ10/KCNK2/SLC7A11/NFASC/ABCA7/MAPT/GRM2/CRB1/SLC1A1/TMEM50A
REGULATION OF CELL CELL ADHESION MEDIATED BY CADHERIN	REGULATION OF CELL CELL ADHESION MEDIATED BY CADHERIN	16	0.732384070280338	1.8469496113682	0.00192747873498556	0.187705868159812	0.185582289720228	1132	tags=38%, list=9%, signal=34%	EPCAM/FOXA1/BMP6/FOXA2/SERPINF2/RGCC
STRUCTURAL CONSTITUENT OF CYTOSKELETON	STRUCTURAL CONSTITUENT OF CYTOSKELETON	92	0.44978595322853	1.58159280709971	0.00193573566906671	0.187705868159812	0.185582289720228	1829	tags=28%, list=15%, signal=24%	KRT15/SPTBN2/DES/ACTA1/KRT31/KRT20/KRT6A/ACTL7B/ACTL7A/PLS1/KRT84/SPTB/KRT16/INA/EPB41/KRT5/BFSP1/TUBA8/POTEKP/EPB41L3/CYLC1/CYLC2/TUBB4A/ADD2/KRT6B/KRT14
ACTIVATION OF INNATE IMMUNE RESPONSE	ACTIVATION OF INNATE IMMUNE RESPONSE	46	-0.570139586734348	-1.6924325994896	0.00220421913496594	0.207803569047292	0.205452618684238	2200	tags=30%, list=18%, signal=25%	PQBP1/IKBKB/KLRD1/CASP6/PAK3/PAK1/FCN1/SYK/AIM2/KLRC4/FFAR2/ZBP1/MBL2/KLRC3
POSITIVE REGULATION OF IMMUNE RESPONSE	POSITIVE REGULATION OF IMMUNE RESPONSE	417	-0.353871547809416	-1.4005880657532	0.00221569570856802	0.207803569047292	0.205452618684238	2105	tags=22%, list=17%, signal=19%	XCL1/CCR2/IKBKB/CD79B/CD1D/LIME1/TBX21/PLCL2/BLK/HMGB2/BAX/KLRD1/BANK1/CD1B/CASP6/LAX1/PAK3/TRAF2/IFI35/PTPRJ/IL21/CCL19/THY1/PAK1/NLRP3/MFAP4/BTNL8/KLK3/CFHR5/BLNK/DGKZ/F2RL1/SLAMF1/CR1/FCN1/CD28/BTN3A1/TLR8/CRP/CACNB3/CRTAM/FADD/IRF7/BTN3A3/NCR3/GATA3/ITK/SYK/BTN3A2/IL12RB1/RSAD2/CCR7/CD5L/COLEC10/CCL5/CD38/AIM2/CD1E/CD247/ZAP70/USP29/CD19/TRBC1/PRKCZ/IL2/KLRC4/ELANE/IGLL1/VAV2/ERMAP/IGLL5/FCN3/MS4A1/CTSG/FFAR2/CD1C/BMX/SH2D1A/ZBP1/IGKC/MBL2/CR2/CD79A/RASGRP1/LCK/IGLC1/STAP1/IGHM/IGHG1/KLRC3/TRAT1/IGHD/UBASH3A
STRIATED MUSCLE ADAPTATION	STRIATED MUSCLE ADAPTATION	40	0.575008025637233	1.74590002450098	0.00224344813505777	0.207803569047292	0.205452618684238	2031	tags=48%, list=16%, signal=40%	TCAP/TNNI1/TNNC1/TNNT1/ACTA1/MYOD1/MYH7/MYOC/MYOZ1/TRPC3/MYH6/MYOZ2/ACTN3/FOXO1/CAMTA2/NPPA/KLF15/ATP2A2/HEY2
MUSCLE ORGAN DEVELOPMENT	MUSCLE ORGAN DEVELOPMENT	256	0.338425731241799	1.38277168518742	0.00236840781197162	0.216122152465356	0.213677091222512	1338	tags=18%, list=11%, signal=16%	CSRP3/TCAP/TNNI1/ANKRD1/TNNC1/MYLPF/SGCG/ACTA1/SGCA/JPH2/KLHL41/NKX2-5/PTCD2/MYF6/NEB/MYOD1/MYH7/CHRND/FOXO4/LIF/TTN/RBFOX1/MYOZ1/PKP2/CASQ1/MYL3/MYL2/ZFHX3/MYH14/MYH6/CHD7/SHH/MTM1/BMP2/CNTF/FGF3/TEAD4/NEURL1/HBEGF/MYOZ2/PAX7/TGFBR1/ACTN3/CHRNA1/FKTN
LIGAND GATED ION CHANNEL ACTIVITY	LIGAND GATED ION CHANNEL ACTIVITY	119	0.409986713457234	1.51370329986596	0.00240290501451975	0.216122152465356	0.213677091222512	1033	tags=27%, list=8%, signal=25%	KCNJ6/GRIK3/CNGA3/CHRNB4/ASIC1/GABRG2/GRIN2D/P2RX3/KCNJ10/KCNJ4/CHRND/GABRB2/GRIN2A/ITPR3/SCNN1B/HCN2/PEX5L/CNGA1/GABRB1/GRIA4/KCNK1/MCOLN3/KCNA10/SCNN1A/GRIK4/SCNN1D/KCNJ16/CHRNB2/KCNJ9/GRID2/P2RX5/KCNH6
PHAGOCYTOSIS	PHAGOCYTOSIS	202	-0.408287761691543	-1.52014803066946	0.00251766260153288	0.222864456471291	0.220343117317902	1474	tags=19%, list=12%, signal=17%	F2RL1/SLAMF1/FCN1/CRP/BIN2/RAC2/TYRO3/ITGAL/CAMK1D/THBS1/IL2RG/SYK/PTX3/COLEC10/CD36/CORO1A/MST1R/TRBC1/ICAM5/OLFM4/AZU1/SFTPD/LEP/ELANE/IGLL1/VAV2/ICAM3/RHOH/IGLL5/AHSG/FCN3/IGKC/MBL2/IGLC1/STAP1/IGHM/IGHG1/IGHD
POSITIVE REGULATION OF CELL KILLING	POSITIVE REGULATION OF CELL KILLING	55	-0.563533979123314	-1.74472015894596	0.00254969004341954	0.222864456471291	0.220343117317902	2105	tags=36%, list=17%, signal=30%	XCL1/CD1D/KLRD1/CD1B/PRF1/IL21/F2RL1/CRTAM/FADD/NCR3/SYK/IL12RB1/CD5L/CD1E/KLRC4/CD1C/SH2D1A/RASGRP1/STAP1/KLRC3
REGULATION OF TRANSPOSITION	REGULATION OF TRANSPOSITION	17	-0.743048820173091	-1.80739668083175	0.00262529518838694	0.226285860265686	0.223725813641923	1586	tags=47%, list=13%, signal=41%	ZNF91/APOBEC3G/DDX4/PIWIL1/MYBL1/APOBEC3F/MORC1/SMYD5
MYOSIN II COMPLEX	MYOSIN II COMPLEX	22	0.664425573358383	1.77765207509033	0.0027619803062472	0.234806161377673	0.23214972177527	1258	tags=45%, list=10%, signal=41%	MYH1/MYLPF/MYH2/MYL1/MYH7/MYH13/MYL3/MYH14/MYH6/MYH8
POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY	POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY	21	-0.69902600280208	-1.7709656973579	0.00291389265932306	0.24437321410485	0.241608539277299	1915	tags=38%, list=15%, signal=32%	KLRD1/IL21/CRTAM/NCR3/KLRC4/SH2D1A/RASGRP1/KLRC3
MUSCLE STRUCTURE DEVELOPMENT	MUSCLE STRUCTURE DEVELOPMENT	480	0.297327992267316	1.29139520527013	0.0029681904283105	0.2456078639746	0.242829221145571	1503	tags=16%, list=12%, signal=15%	CSRP3/TCAP/TNNI1/EREG/ANKRD1/TNNC1/SOSTDC1/TNNT1/MYLPF/SGCG/ACTA1/PGM5/TMOD2/SGCA/JPH2/KLHL41/NKX2-5/PTCD2/CXADR/MYEF2/WNT1/FRS2/HOXA2/MYF6/NEB/TMOD1/TNF/MYOD1/FBXO40/MYH7/CHRND/FOXO4/LIF/TTN/NMRK2/RBFOX1/MYOZ1/PKP2/CASQ1/MYL3/MYL2/ZFHX3/ADAMTS5/MDM2/NRAP/ACTN2/MYH14/MYH6/CHD7/RAMP2/MBNL3/SHH/PDLIM7/MTM1/BMP2/IL4/CEACAM5/OBSCN/CNTF/FGF3/TEAD4/NEURL1/HBEGF/MYOZ2/RGS2/TNFSF14/PAX7/TGFBR1/MTOR/ACTN3/CHRNA1/LDB3/FKTN/AKAP6/CDK9/DMPK/PAX3/CNTFR/EGR2
ACTIN FILAMENT BINDING	ACTIN FILAMENT BINDING	173	0.3670234717569	1.43351551485412	0.00302487101439315	0.247004598885841	0.244210154333763	1888	tags=23%, list=15%, signal=20%	MYH1/MYH7B/TNNC1/MYH2/SPTBN2/NEB/TMOD1/MYH7/PLS1/TTN/TNNC2/TULP1/PSTPIP2/USH1C/MYH13/SPTB/MYO16/CTNNA3/NRAP/CCIN/ACTN2/MYH14/MYH6/TRPV4/FHOD1/FMNL1/MYH8/MYO7A/ACTN3/MYO1D/MYO1A/EZR/ABL2/MYO6/POF1B/MYO1F/ADD2/ABLIM3/MYO5A/MYL4
SEROTONIN RECEPTOR SIGNALING PATHWAY	SEROTONIN RECEPTOR SIGNALING PATHWAY	27	0.607324593554026	1.70511546290956	0.00309883288859064	0.249757881903812	0.246932288552219	1843	tags=44%, list=15%, signal=38%	HRH2/CHRM4/HRH3/CHRM2/HRH4/HTR4/HTR6/OR10H3/GNAZ/OR10H2/HTR1E/HTR1A
COMPLEMENT ACTIVATION	COMPLEMENT ACTIVATION	59	-0.536433204044007	-1.67481321053417	0.00320256019474781	0.254808827802627	0.251926091432996	1667	tags=31%, list=13%, signal=27%	MFAP4/CFHR5/CR1/FCN1/CRP/CD5L/COLEC10/TRBC1/IGLL1/IGLL5/FCN3/IGKC/MBL2/CR2/IGLC1/IGHM/IGHG1/IGHD
POSITIVE REGULATION OF MITOTIC CELL CYCLE	POSITIVE REGULATION OF MITOTIC CELL CYCLE	93	0.44313762095221	1.55675795147854	0.00326456348365403	0.255481598277767	0.252591250633699	3491	tags=42%, list=28%, signal=30%	CCDC57/CDT1/CYP1A1/FOXA1/TERT/CDC25C/MDM2/HYAL1/BRCA2/RGCC/CCND1/CCND2/ASNS/USP2/ESPL1/NKX3-1/DDX3X/ANKRD17/PTPN11/WNT10B/ADAM17/DYNLT3/RDX/KLHL18/AKT1/ABL1/TAL1/ADAMTS1/CCND3/PHOX2B/PRKCA/MECP2/CDC7/ANXA1/CENPJ/PPP1R10/TFDP1/EIF4G1/HSPA2
REGULATION OF SKELETAL MUSCLE ADAPTATION	REGULATION OF SKELETAL MUSCLE ADAPTATION	11	0.770107321624624	1.77215116669882	0.00329334963941691	0.255481598277767	0.252591250633699	414	tags=36%, list=3%, signal=35%	TNNI1/TNNC1/TNNT1/MYH7
BASEMENT MEMBRANE ASSEMBLY	BASEMENT MEMBRANE ASSEMBLY	12	0.755971966354934	1.80407491735511	0.00350699363764744	0.262633066077808	0.259661811518148	966	tags=33%, list=8%, signal=31%	LAMB4/PHLDB1/LAMB3/RAMP2
CELL KILLING	CELL KILLING	146	-0.426851163033611	-1.53720282586728	0.00353930978327972	0.262633066077808	0.259661811518148	1160	tags=19%, list=9%, signal=18%	GZMB/CRTAM/HAMP/FADD/NCR3/SYK/IL12RB1/CD5L/PGLYRP1/CORO1A/CD1E/SLAMF7/ULBP2/AZU1/KLRC4/LEP/ELANE/CTSG/CHGA/CD1C/SH2D1A/RASGRP1/GZMM/LTF/STAP1/IGHG1/KLRC3/NKG7
MYELOID DENDRITIC CELL DIFFERENTIATION	MYELOID DENDRITIC CELL DIFFERENTIATION	17	0.723634183465134	1.83445758014908	0.00354836240932471	0.262633066077808	0.259661811518148	1030	tags=41%, list=8%, signal=38%	CSF2/DHRS2/BATF3/SPI1/CAMK4/BATF/IL4
POSTSYNAPTIC NEUROTRANSMITTER RECEPTOR ACTIVITY	POSTSYNAPTIC NEUROTRANSMITTER RECEPTOR ACTIVITY	57	0.506981661185368	1.64962141475057	0.00358294945380486	0.262633066077808	0.259661811518148	1705	tags=39%, list=14%, signal=34%	GRM5/GRIK3/CHRNB4/GABRG2/GRIN2D/CHRM4/CHRND/GABRB2/HRH3/CHRM2/HRH4/GABRB1/GRIK4/CHRNB2/GRID2/ANXA9/CHRNA1/GLRB/GABRA1/GABRA4/CHRNA3/GABRR1
INTERMEDIATE FILAMENT	INTERMEDIATE FILAMENT	85	0.449690440584329	1.55915806500386	0.00359713351862935	0.262633066077808	0.259661811518148	1178	tags=27%, list=9%, signal=25%	PKP1/KRT15/KRT3/DES/KRT32/KRT31/KRT20/KRT6A/KRT35/KRT13/PKP2/KRT84/PRPH/KRT16/CLIP1/KRT36/INA/KRT24/KRT23/DLGAP2/KRT5/BFSP1/LMNB1
CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN	CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN	177	0.360696007401005	1.41235834052942	0.00364636277073749	0.263131713432521	0.260154817510757	1887	tags=23%, list=15%, signal=19%	CXCL3/CSF2/CXCL8/ANKRD1/CXCL1/NOD2/IL24/IL10/DEFA6/IL6/TNF/CXCL6/SPI1/CSF3/CXCL2/TLR2/IL1B/TNIP3/NR1H4/BMP6/MAPK8/PRKCE/CD55/ARID5A/NOS2/TICAM1/IL36A/IL36G/LILRB1/CAMP/LBP/DEFA5/CCL2/AICDA/OPRK1/TREM2/CXCL10/SERPINE1/PDE4B/AXL
NEURON DEATH IN RESPONSE TO OXIDATIVE STRESS	NEURON DEATH IN RESPONSE TO OXIDATIVE STRESS	28	0.609316908147453	1.70986011440715	0.00380128681003744	0.271158459116004	0.268090753971062	1739	tags=29%, list=14%, signal=25%	IL10/WNT1/TNF/SLC7A11/NR4A3/REST/TREM2/HIF1A
B CELL ACTIVATION	B CELL ACTIVATION	221	-0.380866072575592	-1.44133493628177	0.00392478511001231	0.276786549917459	0.273655172323705	2269	tags=28%, list=18%, signal=23%	MSH2/BAD/MMP14/XBP1/HDAC5/TCF3/CD79B/CEBPG/IFNA10/TBX21/PLCL2/BLK/BAX/AKAP17A/BANK1/CASP8/LAX1/PTPRJ/IL21/IL7R/IFNW1/BLNK/FLT3/CD27/CR1/DOCK10/BST1/CD28/KIT/EZH2/TPD52/ITGA4/LEF1/BAK1/SYK/IKZF3/CD38/CD40LG/CXCR5/BST2/ZAP70/CD19/TRBC1/IL2/RAG1/IGLL1/ITFG2/IGLL5/MS4A1/CCR6/IGKC/CR2/CD79A/RASGRP1/IGLC1/LFNG/IGHM/IGHG1/MZB1/IGHD/RAG2
POSITIVE REGULATION OF PODOSOME ASSEMBLY	POSITIVE REGULATION OF PODOSOME ASSEMBLY	12	0.752590488516343	1.79600525389707	0.00402214011555424	0.277798042208146	0.27465522126826	373	tags=33%, list=3%, signal=32%	CSF2/IL5/ARHGEF5/TNF
CELL CELL JUNCTION	CELL CELL JUNCTION	379	0.308488307257704	1.30616493758306	0.00402865352863892	0.277798042208146	0.27465522126826	2176	tags=23%, list=17%, signal=19%	MYH1/PKP1/CDH19/CLDN17/EPCAM/VEZT/MYH2/SPTBN2/USP53/DES/AOC1/PGM5/SGCA/BAIAP2L2/DSG1/GJA3/CXADR/FRS2/GJB1/CTNND2/DSC2/COL17A1/OXTR/MIP/FLCN/CDH1/CADM4/ABCB4/ALOX15B/EPHA4/FLRT1/CADM3/PKP2/CDH18/CTNNA3/FAT2/NRAP/STEAP1/SYNPO/GJC2/PDLIM7/CDCA3/OBSCN/TRPV4/CDH22/CDC42BPB/RND1/FHOD1/VASP/NPHS2/EPB41L3/NFASC/TGFBR1/CLDN18/BAIAP2/LDB3/AKAP6/TRIM29/EZR/PCDH1/CDH10/NPHP4/CCND1/MPP1/CDH9/MPP3/POF1B/FRMD4B/EFNA5/ABCC2/LCP2/CLDN7/AHI1/CLDN4/PKP3/SV2A/PRKCD/DNMBP/PIP5K1C/PDLIM5/SLC2A1/LIN7B/PRKD1/LIN7C/SMAD7/ANK2
CELLULAR RESPONSE TO BIOTIC STIMULUS	CELLULAR RESPONSE TO BIOTIC STIMULUS	198	0.351350388907611	1.39642821874276	0.00413488846278811	0.280765890670988	0.277589493481892	1699	tags=20%, list=14%, signal=17%	CXCL3/CSF2/CXCL8/ANKRD1/CXCL1/NOD2/IL24/IL10/CDA/DEFA6/IL6/TNF/CXCL6/SPI1/CSF3/CXCL2/TLR2/IL1B/TNIP3/NR1H4/BMP6/MAPK8/PRKCE/CD55/ARID5A/NOS2/TICAM1/IL36A/IL36G/LILRB1/ATG10/CAMP/LBP/DEFA5/CCL2/AICDA/OPRK1/TREM2/CXCL10
INTERMEDIATE FILAMENT CYTOSKELETON	INTERMEDIATE FILAMENT CYTOSKELETON	116	0.406617523063003	1.49551390941642	0.00420126109264046	0.280765890670988	0.277589493481892	1178	tags=22%, list=9%, signal=20%	PKP1/KRT15/KRT3/DES/KRT32/KRT31/KRT20/NR1I2/KRT6A/KRT35/KRT13/DISC1/PKP2/KRT84/PRPH/KRT16/CLIP1/PRKCE/KRT36/INA/KRT24/KRT23/DLGAP2/KRT5/BFSP1/LMNB1
POSITIVE REGULATION OF SECRETION	POSITIVE REGULATION OF SECRETION	263	0.32722837011642	1.33677565216336	0.00420741666651657	0.280765890670988	0.277589493481892	2454	tags=30%, list=20%, signal=25%	ANKRD1/PCSK1/SLC4A8/INHBA/OR51E2/NTSR1/FGG/CADPS/AVPR1B/P2RY1/OXTR/KCNN4/TTN/GAL/TLR2/IL1B/AVP/NR1H4/GPR27/NNAT/FGB/BMP6/GHRHR/GIP/FGR/STX1A/INS/RAB27B/HYAL3/GIPR/ADAM8/PRKCE/CPB2/CHRNB2/RETN/TFR2/BMP2/ACSL4/IL4/CYP19A1/NR0B2/FGA/RGCC/SYT1/IL13/P2RY2/PLA2G4A/EZR/ITGAM/VSNL1/CNR1/OPRK1/TREM2/ALOX12B/C1QTNF1/HIF1A/PFKFB2/CYP4A11/INHBB/NKX3-1/IFNG/GAB2/AACS/TRH/SLC12A2/INHA/PTGES/PTPN11/CD33/S100A8/ANG/CACNA1G/RAB27A/ADAM9/GOLPH3L/DNM1L/TACR1/SNCA/SPP1/PTAFR
